Depth_from_(m),Depth_to_(m),Kaolin_(System_SWIR),White-Mica_(System_SWIR),Smectite_(System_SWIR),Other-AlOH_(System_SWIR),Chlorite_(System_SWIR),Dark-Mica_(System_SWIR),Amphibole_(System_SWIR),Serpentine_(System_SWIR),Other-MgOH_(System_SWIR),Epidote_(System_SWIR),Tourmaline_(System_SWIR),Carbonate_(System_SWIR),Sulphate_(System_SWIR),Invalid_(System_SWIR),VIS-SWIR_Albedo,900D_Fe,900W_Fe,1900D_Water_Fe,2200D_AlOH,2200W_AlOH,2250D_FeOH,2250W_FeOH,Misc-Silicate_(System_TIR),Silica_(System_TIR),K-Feldspar_(System_TIR),Plagioclase_(System_TIR),Garnet_(System_TIR),Pyroxene_(System_TIR),Olivine_(System_TIR),Zeolite_(System_TIR),Kaolin_(System_TIR),White-Mica_(System_TIR),Smectite_(System_TIR),Other-AlOH_(System_TIR),Chlorite_(System_TIR),Dark-Mica_(System_TIR),Amphibole_(System_TIR),Serpentine_(System_TIR),Other-MgOH_(System_TIR),Epidote_(System_TIR),Tourmaline_(System_TIR),Carbonate_(System_TIR),Sulphate_(System_TIR),Phosphate_(System_TIR),Oxide_(System_TIR),INVALID_(System_TIR),8625D_Quartz,11300D_Carbonate,11300W_Carbonate
36.0,37.0,N.A.,0.689104,N.A.,N.A.,0.166045,0.0238562,N.A.,N.A.,N.A.,0.0027782,0.0349625,0.0165872,N.A.,0.0666666,0.1103984,0.0531676,896.83532,0.0324661,0.1371632,2197.768,0.0211162,2257.3652,N.A.,0.808828,0.0044312,0.1020309,N.A.,N.A.,N.A.,N.A.,N.A.,0.0645849,N.A.,N.A.,0.0020537,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.00917,0.008901,N.A.,N.A.,N.A.,0.2366521,0.0025531,11399.291
37.0,38.0,N.A.,0.768387,N.A.,0.0017253,0.1459816,0.0082223,N.A.,0.0028622,N.A.,0.0039646,0.0268136,0.0018396,0.0025328,0.037670499999999996,0.1162912,N.A.,N.A.,0.0275322,0.1201751,2197.496,0.0180292,2257.7912,N.A.,0.8026284,0.022429,0.108538,N.A.,N.A.,N.A.,N.A.,N.A.,0.0624007,N.A.,N.A.,0.0026605,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0007021,0.0006409,N.A.,N.A.,N.A.,0.236054,0.0017594,11395.522
38.0,39.0,N.A.,0.7036427,N.A.,0.0043798,0.2143591,0.0225497,0.0083875,N.A.,N.A.,N.A.,0.0314943,0.0022721,0.0029145,0.0099999,0.1160773,N.A.,N.A.,0.0289943,0.1324504,2197.0813,0.0205949,2256.9665,N.A.,0.7865564,0.0047459,0.0998993,N.A.,N.A.,N.A.,N.A.,N.A.,0.1071317,N.A.,N.A.,0.001365,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0003015,N.A.,N.A.,N.A.,N.A.,0.2330639,0.0018824,11397.274
39.0,40.0,N.A.,0.6896553,N.A.,0.0017513,0.2563284,0.0068295,N.A.,N.A.,N.A.,0.0051985,0.0223397,0.0042597,0.0041134,0.0095238,0.1176385,N.A.,N.A.,0.0259681,0.1142588,2197.0383,0.022753,2257.5966,N.A.,0.7914141,0.0043271,0.1345612,N.A.,N.A.,N.A.,N.A.,N.A.,0.0684775,N.A.,N.A.,0.0004485,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0007713,N.A.,N.A.,N.A.,N.A.,0.2383861,0.0021016,11387.731
40.0,41.0,N.A.,0.7872288,0.0048355,N.A.,0.1444071,0.0115814,0.0057401,N.A.,N.A.,0.0066336,0.0287288,N.A.,0.0017534,0.0090909,0.1143432,N.A.,N.A.,0.0274873,0.1299828,2196.7297,0.0185287,2257.7114,N.A.,0.7599462,N.A.,0.1099777,N.A.,N.A.,N.A.,N.A.,N.A.,0.1253134,N.A.,N.A.,0.0033523,N.A.,N.A.,N.A.,0.0014101,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2288204,0.0014715,11442.297
41.0,42.0,N.A.,0.7082151,N.A.,N.A.,0.1899952,0.0070416,N.A.,N.A.,N.A.,0.0057832,0.0386132,N.A.,0.0063955,0.043956,0.0997961,N.A.,N.A.,0.0313194,0.1369441,2197.2878,0.0225068,2256.2485,N.A.,0.8039807,0.0043434,0.1247249,N.A.,N.A.,N.A.,N.A.,N.A.,0.0645522,N.A.,N.A.,0.0018029,0.0005957,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2307134,0.0019391,11383.126
42.0,43.0,N.A.,0.7736,0.0036033,0.0038108,0.132651,0.0070802,0.0016675,N.A.,N.A.,0.0082186,0.039191,0.0056844,0.0036304,0.0208624,0.0934901,N.A.,N.A.,0.0343154,0.1531515,2197.0949,0.0218416,2257.437,N.A.,0.8022279,0.0049755,0.0708671,N.A.,N.A.,N.A.,N.A.,N.A.,0.1103409,N.A.,N.A.,0.0035574,0.0022946,N.A.,N.A.,0.0011639,N.A.,N.A.,0.0040352,0.0005372,N.A.,N.A.,N.A.,0.2284427,0.0026292,11391.725
43.0,44.0,N.A.,0.7254575,0.0052785,0.0057006,0.0942937,0.0219267,N.A.,0.0023128,N.A.,0.0092503,0.0454256,0.0170157,0.0045244,0.0688136,0.0993408,N.A.,N.A.,0.0285534,0.1242392,2197.0205,0.0201493,2257.7436,N.A.,0.799799,0.0129052,0.1031049,N.A.,N.A.,N.A.,N.A.,N.A.,0.0657835,N.A.,N.A.,0.0004345,0.0034551,N.A.,N.A.,N.A.,N.A.,N.A.,0.0130989,0.0014185,N.A.,N.A.,N.A.,0.2311079,0.0041832,11374.058
44.0,45.0,0.0036513,0.7597737,N.A.,N.A.,0.0532697,0.0044238,N.A.,N.A.,N.A.,0.0175246,0.040853,0.0264549,0.007092,0.0869565,0.0879176,N.A.,N.A.,0.0333225,0.1375761,2197.278,0.0179656,2257.6582,N.A.,0.7689143,0.0076071,0.0799502,N.A.,N.A.,N.A.,N.A.,N.A.,0.1030199,N.A.,N.A.,0.0004894,0.00564,N.A.,N.A.,0.0015779,N.A.,N.A.,0.0310025,0.0017983,N.A.,N.A.,N.A.,0.2208939,0.0063454,11393.583
45.0,46.0,N.A.,0.840437,N.A.,0.0015722,0.0778198,0.0111434,N.A.,N.A.,N.A.,0.0034379,0.0421854,0.0030431,0.0020121,0.0183486,0.0963564,0.0441178,910.06695,0.0361837,0.1592484,2197.0734,0.0171561,2256.8803,N.A.,0.7890207,0.0270452,0.0749967,N.A.,N.A.,N.A.,N.A.,N.A.,0.1040597,N.A.,0.0013358,0.0030048,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0005369,N.A.,N.A.,N.A.,N.A.,0.2227087,0.0020131,11377.526
46.0,47.0,N.A.,0.8303178,N.A.,0.0038876,0.0793905,0.0026853,0.0053516,N.A.,N.A.,N.A.,0.0562248,N.A.,0.0016858,0.0204561,0.0946508,N.A.,N.A.,0.0338547,0.1484781,2197.3205,0.0175907,2256.957,N.A.,0.7803024,0.0205105,0.0792471,N.A.,N.A.,N.A.,N.A.,N.A.,0.1128633,N.A.,N.A.,0.0019363,0.0026754,N.A.,N.A.,0.001103,N.A.,N.A.,N.A.,0.0013617,N.A.,N.A.,N.A.,0.223819,0.0014638,11416.336
47.0,48.0,N.A.,0.6085166,N.A.,0.0059703,0.0308456,0.0089765,N.A.,N.A.,N.A.,0.0052304,0.0403833,0.0019216,0.0027007,0.2954545,0.0824117,0.03512,866.02154,0.0316182,0.1191538,2197.02,0.019291,2253.694,N.A.,0.7045289,0.0188167,0.0814017,N.A.,N.A.,N.A.,N.A.,N.A.,0.1343218,N.A.,N.A.,N.A.,0.0069719,N.A.,N.A.,0.0150697,N.A.,N.A.,0.0017059,0.037183,N.A.,N.A.,N.A.,0.2041612,0.0019904,11406.507
48.0,49.0,0.0039008,0.7326902,N.A.,N.A.,0.0494215,N.A.,0.011336,N.A.,N.A.,0.0057294,0.0588084,N.A.,0.0094006,0.1287128,0.0821979,N.A.,N.A.,0.0316434,0.1277091,2197.1232,0.0202366,2257.6796,N.A.,0.7335793,0.0190605,0.1389435,N.A.,N.A.,N.A.,N.A.,N.A.,0.0999271,N.A.,N.A.,0.0014347,0.0019332,N.A.,N.A.,0.000625,N.A.,N.A.,N.A.,0.0044963,N.A.,N.A.,N.A.,0.2113914,0.0015197,11436.778
49.0,50.0,0.0039119,0.8354184,0.0016737,0.0070312,0.0772081,0.0072523,N.A.,N.A.,N.A.,0.0053803,0.032931,N.A.,0.010145,0.0190476,0.0817678,N.A.,N.A.,0.0308659,0.1362648,2196.8212,0.021714,2256.9577,N.A.,0.7313384,0.0072756,0.1225386,N.A.,N.A.,N.A.,N.A.,N.A.,0.1212375,N.A.,0.0068767,0.0096006,0.0001503,0.0009819,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2131506,0.0020693,11380.886
50.0,51.0,N.A.,0.8166861,0.0052835,0.0048001,0.0856751,0.0130954,0.0040076,N.A.,N.A.,0.0023534,0.034619,0.0046207,0.0038704,0.0249881,0.0915868,N.A.,N.A.,0.0307866,0.1387617,2197.2744,0.0190912,2256.583,N.A.,0.7789424,0.0130407,0.1123017,N.A.,N.A.,N.A.,N.A.,N.A.,0.0909378,0.0001806,N.A.,0.0006539,0.0020042,N.A.,N.A.,N.A.,N.A.,N.A.,0.0009854,0.0009529,N.A.,N.A.,N.A.,0.2250923,0.002097,11383.065
51.0,52.0,N.A.,0.8672026,N.A.,0.0026246,0.0552492,0.0113071,N.A.,N.A.,N.A.,0.0014809,0.0396954,N.A.,0.0063107,0.016129,0.0910921,N.A.,N.A.,0.0317413,0.1473487,2197.7319,0.0201256,2257.5463,N.A.,0.7469841,0.0090701,0.0916429,N.A.,N.A.,N.A.,N.A.,N.A.,0.1446479,N.A.,N.A.,0.0014586,0.0032415,N.A.,N.A.,0.0016341,N.A.,N.A.,N.A.,0.0013204,N.A.,N.A.,N.A.,0.2167794,0.0018611,11385.32
52.0,53.0,0.001597,0.8476548,N.A.,0.0029377,0.0799091,0.0128636,N.A.,N.A.,N.A.,0.0059451,0.0441913,N.A.,0.0049011,N.A.,0.0889863,N.A.,N.A.,0.0342733,0.1555058,2197.7785,0.0197616,2256.6489,N.A.,0.7580497,0.0117757,0.1130117,N.A.,N.A.,N.A.,N.A.,N.A.,0.1151846,N.A.,0.0004398,0.0009988,0.0005394,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2203658,0.0017993,11398.846
53.0,54.0,N.A.,0.7537603,N.A.,0.0051131,0.1343909,0.0245955,N.A.,N.A.,N.A.,0.0040571,0.0365538,0.0256185,0.002577,0.0133333,0.0948731,N.A.,N.A.,0.0369905,0.1517395,2196.9826,0.0214807,2256.5459,N.A.,0.7841954,0.0052703,0.1154433,N.A.,N.A.,N.A.,N.A.,N.A.,0.0675582,N.A.,N.A.,0.0002048,0.0027,N.A.,N.A.,N.A.,N.A.,N.A.,0.0239528,0.0006747,N.A.,N.A.,N.A.,0.2239136,0.0047025,11379.849
54.0,55.0,N.A.,0.7821417,N.A.,N.A.,0.1075533,0.0161357,0.0034764,N.A.,N.A.,0.0027094,0.0323167,0.0097087,0.0037245,0.042233099999999996,0.0945504,N.A.,N.A.,0.0313728,0.1406922,2196.5805,0.0219364,2256.9448,N.A.,0.7085735,0.0085334,0.0837063,N.A.,N.A.,N.A.,N.A.,N.A.,0.1956354,N.A.,N.A.,0.0012693,0.0007584,0.000266,N.A.,0.0012573,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2123545,0.0018057,11411.146
55.0,56.0,N.A.,0.7475962,N.A.,0.0084101,0.085519,0.0059185,N.A.,0.0018614,N.A.,0.0138361,0.0602749,0.0038414,0.008047,0.064695,0.0902237,0.0468854,911.87463,0.0300636,0.1286677,2197.3793,0.0216541,2257.685,N.A.,0.7635182,0.0262274,0.0870855,N.A.,N.A.,N.A.,N.A.,N.A.,0.1193887,N.A.,0.000372,0.0020138,0.000292,N.A.,N.A.,N.A.,0.0001194,N.A.,0.0009826,N.A.,N.A.,N.A.,N.A.,0.219485,0.0017661,11390.36
56.0,57.0,N.A.,0.6916174,N.A.,0.0016982,0.1538695,0.0178831,N.A.,N.A.,N.A.,0.013723,0.0676379,N.A.,0.0114653,0.0421052,0.0925907,N.A.,N.A.,0.0303431,0.1258423,2197.2348,0.0256138,2257.0268,N.A.,0.7537509,0.012778,0.1384684,N.A.,N.A.,N.A.,N.A.,N.A.,0.0903595,N.A.,N.A.,0.0004401,0.0035904,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0006125,N.A.,N.A.,N.A.,0.2212981,0.0018356,11405.646
57.0,58.0,N.A.,0.7210472,0.006267,0.0019476,0.0368733,0.026283,N.A.,0.003861,N.A.,0.0023217,0.0319919,0.004853,0.0020487,0.16250499999999998,0.0928615,0.0280583,900.92059,0.0287693,0.1286307,2196.9108,0.0171715,2257.8178,N.A.,0.6575691,0.0169966,0.0473757,N.A.,N.A.,N.A.,N.A.,N.A.,0.2467503,0.0012056,0.0018705,0.0078513,0.0095701,0.0020657,0.0004265,0.0061766,N.A.,N.A.,N.A.,0.0021414,N.A.,N.A.,N.A.,0.2100907,0.0016639,11491.666
58.0,59.0,N.A.,0.6466112,N.A.,N.A.,0.1429395,N.A.,0.0032022,N.A.,N.A.,0.0072174,0.0240881,0.0154498,0.0025968,0.1578947,0.1064311,N.A.,N.A.,0.0283398,0.0981464,2197.0964,0.0172652,2256.9074,N.A.,0.9138673,0.0020527,0.0519127,N.A.,N.A.,N.A.,N.A.,N.A.,0.0220938,0.0035835,N.A.,0.0016085,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0016852,0.003196,N.A.,N.A.,N.A.,0.2421157,0.0029271,11368.773
59.0,60.0,N.A.,0.8023312,N.A.,0.002385,0.0233089,0.0105743,N.A.,N.A.,N.A.,0.0081036,0.0395577,0.0074901,0.0084228,0.097826,0.1041216,0.0439899,914.17126,0.03435,0.1548654,2197.4829,0.0164933,2256.9162,N.A.,0.7553031,0.002365,0.0307608,N.A.,N.A.,N.A.,N.A.,N.A.,0.2070486,N.A.,N.A.,0.0007768,0.0011403,N.A.,N.A.,0.0013762,N.A.,N.A.,0.0012288,N.A.,N.A.,N.A.,N.A.,0.2123874,0.0020405,11397.497
60.0,61.0,N.A.,0.8065008,0.0042982,0.0125011,0.0584817,0.018077,0.0034077,N.A.,N.A.,0.0027799,0.011433,N.A.,0.002163,0.0803571,0.0990311,N.A.,N.A.,0.0265436,0.1296304,2197.2099,0.0162374,2255.9753,N.A.,0.6594587,0.0189305,0.0495492,N.A.,N.A.,N.A.,N.A.,N.A.,0.2542496,N.A.,0.0012087,0.0104192,0.0006568,N.A.,N.A.,0.0055269,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2080686,0.0014908,11398.859
61.0,62.0,0.0104618,0.7602338,0.0057726,0.0019933,0.1027086,0.0140496,N.A.,0.0025517,N.A.,0.0032899,0.0629023,N.A.,N.A.,0.036036,0.0988516,N.A.,N.A.,0.0311522,0.1438659,2197.1857,0.0205924,2258.3073,N.A.,0.7871439,0.0281468,0.0760496,N.A.,N.A.,N.A.,N.A.,0.0001028,0.0911147,N.A.,N.A.,0.0012623,0.0114781,N.A.,N.A.,0.0007132,N.A.,N.A.,N.A.,0.003988,N.A.,N.A.,N.A.,0.2213486,0.0019113,11376.627
62.0,63.0,0.0044383,0.823181,N.A.,0.019708,0.0393103,N.A.,N.A.,N.A.,N.A.,0.0046874,0.0350619,0.0040426,0.0029036,0.0666666,0.08545,N.A.,N.A.,0.0321471,0.1586787,2197.0896,0.0202514,2257.4511,N.A.,0.6914806,0.0206802,0.0502395,N.A.,N.A.,N.A.,N.A.,N.A.,0.218915,N.A.,N.A.,0.0037621,0.0093139,N.A.,N.A.,0.0023564,N.A.,N.A.,N.A.,0.0032518,N.A.,N.A.,N.A.,0.2086865,0.0017469,11389.925
63.0,64.0,0.0038958,0.7599896,N.A.,0.0082304,0.1018717,0.0036385,N.A.,N.A.,N.A.,N.A.,0.0588949,0.0014711,0.0046306,0.057377,0.0917955,N.A.,N.A.,0.03388,0.1538745,2197.6884,0.0222232,2256.7158,N.A.,0.7272215,0.0258257,0.0774919,N.A.,N.A.,N.A.,N.A.,N.A.,0.1576923,N.A.,N.A.,0.0028049,N.A.,N.A.,N.A.,0.0086307,N.A.,N.A.,0.0003327,N.A.,N.A.,N.A.,N.A.,0.2111693,0.0023147,11392.949
64.0,65.0,N.A.,0.7693485,N.A.,0.0063575,0.0536878,0.0043915,N.A.,N.A.,0.0016872,0.0052927,0.0097154,0.0288459,0.0085244,0.1121483,0.0906363,N.A.,N.A.,0.0271305,0.1242899,2197.9121,0.0191159,2255.9531,N.A.,0.7054938,0.0086577,0.0808058,N.A.,N.A.,N.A.,N.A.,N.A.,0.1828787,N.A.,N.A.,0.0018031,0.0065442,N.A.,N.A.,0.0082926,N.A.,N.A.,0.0014208,0.0041029,N.A.,N.A.,N.A.,0.2127249,0.0026006,11362.873
65.0,66.0,N.A.,0.6370128,N.A.,N.A.,0.0418711,0.0153853,N.A.,N.A.,N.A.,0.005662,0.0335787,N.A.,0.0043438,0.2621459,0.0845006,N.A.,N.A.,0.0239112,0.1224937,2197.5175,0.0212213,2256.5822,N.A.,0.622456,0.0171277,0.0558044,N.A.,N.A.,N.A.,N.A.,N.A.,0.2788827,N.A.,N.A.,0.0023356,0.0039305,N.A.,N.A.,0.0194628,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1942703,0.0019762,11416.1
66.0,67.0,N.A.,0.5159998,N.A.,0.0046138,0.0327373,0.0042669,0.002861,N.A.,N.A.,0.0039841,0.0197483,0.0319425,0.0052051,0.3786407,0.0827299,N.A.,N.A.,0.02417,0.1108908,2197.5109,0.0203224,2257.9304,N.A.,0.6826388,0.0171777,0.035584,N.A.,N.A.,N.A.,N.A.,N.A.,0.1648809,N.A.,N.A.,0.0053271,0.0598084,0.0014087,N.A.,0.0110633,6.2e-05,N.A.,N.A.,0.0220486,N.A.,N.A.,N.A.,0.2007599,0.0022165,11389.958
67.0,68.0,0.0084033,0.4058854,N.A.,0.0124881,0.0115661,0.0036305,N.A.,N.A.,N.A.,0.0018852,0.0227396,0.0248543,0.0016325,0.5069144,0.0779535,N.A.,N.A.,0.0212998,0.1022651,2196.9467,0.0198814,2256.0883,N.A.,0.6978234,0.0302596,0.0199725,N.A.,N.A.,N.A.,N.A.,0.002267,0.2167259,N.A.,N.A.,0.0015957,0.0150689,N.A.,N.A.,0.0085946,N.A.,N.A.,0.0005405,0.0071514,N.A.,N.A.,N.A.,0.199054,0.0025253,11390.0
68.0,69.0,N.A.,0.7156457,N.A.,N.A.,0.0580066,N.A.,0.0054917,N.A.,N.A.,0.006238,0.064743,0.0425562,0.0081646,0.0991537,0.0933194,N.A.,N.A.,0.0294955,0.1483456,2197.5532,0.0218439,2256.9582,N.A.,0.6585614,0.0185528,0.0943941,N.A.,N.A.,N.A.,N.A.,N.A.,0.2153236,N.A.,N.A.,0.0009065,N.A.,0.0004113,N.A.,0.009713,N.A.,N.A.,0.002137,N.A.,N.A.,N.A.,N.A.,0.2037673,0.002517,11379.258
69.0,70.0,N.A.,0.7905395,N.A.,0.0079902,0.0772607,0.0040693,N.A.,N.A.,N.A.,N.A.,0.0427855,0.0663821,0.0015385,0.0094339,0.0986202,N.A.,N.A.,0.028212,0.144826,2197.1572,0.0193404,2257.9094,N.A.,0.6611056,0.0034014,0.179976,N.A.,N.A.,N.A.,N.A.,N.A.,0.1437831,N.A.,N.A.,0.0019191,0.0006109,N.A.,N.A.,0.0010211,N.A.,N.A.,0.0078298,0.0003526,N.A.,N.A.,N.A.,0.2060955,0.0030878,11369.005
70.0,71.0,N.A.,0.7819731,N.A.,0.0028966,0.1315134,0.0120083,0.008477,0.003251,N.A.,0.0053705,0.0258372,0.0132016,0.0054007,0.0100698,0.0882917,N.A.,N.A.,0.0317326,0.1552262,2197.5383,0.023802,2256.9069,N.A.,0.6865771,0.0186731,0.1507567,N.A.,N.A.,N.A.,N.A.,N.A.,0.1403158,N.A.,N.A.,0.0011163,N.A.,N.A.,0.000978,N.A.,N.A.,N.A.,0.0015826,N.A.,N.A.,N.A.,N.A.,0.2094655,0.0027633,11366.321
71.0,72.0,0.0015765,0.7783509,N.A.,N.A.,0.1038893,0.0314477,0.0036175,0.0026408,N.A.,0.00449,0.040523,0.0260405,0.0074232,N.A.,0.0951018,N.A.,N.A.,0.0289201,0.1371421,2197.5712,0.0229741,2257.1279,N.A.,0.7256892,0.0011804,0.1655528,N.A.,N.A.,N.A.,N.A.,N.A.,0.1001132,N.A.,N.A.,0.0011277,0.0013568,N.A.,N.A.,N.A.,N.A.,N.A.,0.0049796,N.A.,N.A.,N.A.,N.A.,0.2141488,0.0027589,11363.492
72.0,73.0,N.A.,0.7502227,N.A.,0.0041909,0.077927,0.0118942,0.0028144,N.A.,0.0019165,0.0090144,0.0307432,0.0237895,0.0056909,0.0817957,0.0908511,N.A.,N.A.,0.0280301,0.1353719,2197.4765,0.0225129,2256.2758,N.A.,0.6644521,0.0064481,0.1542432,N.A.,N.A.,N.A.,N.A.,N.A.,0.1651395,N.A.,N.A.,N.A.,0.0002722,7e-05,N.A.,0.0057287,N.A.,N.A.,0.0023748,0.0012714,N.A.,N.A.,N.A.,0.2072512,0.002482,11367.577
73.0,74.0,N.A.,0.7290417,0.0097414,N.A.,0.0856627,0.0096257,0.002988,N.A.,N.A.,0.0033687,0.0375715,0.0267485,0.0042611,0.09099030000000001,0.0913684,N.A.,N.A.,0.0259143,0.1190495,2197.6005,0.0203626,2257.5502,N.A.,0.6615444,0.0009181,0.1848924,N.A.,N.A.,N.A.,N.A.,N.A.,0.1370634,N.A.,N.A.,0.0014273,0.0011819,N.A.,N.A.,0.0071342,N.A.,N.A.,0.0047834,0.0010543,N.A.,N.A.,N.A.,0.2050464,0.0029399,11371.284
74.0,75.0,N.A.,0.7184576,N.A.,0.0022281,0.1238299,0.0244707,0.0081487,0.0033504,N.A.,N.A.,0.0221523,0.0295109,0.0103797,0.0574712,0.0984184,N.A.,N.A.,0.0261967,0.1119542,2198.447,0.0213614,2256.8696,N.A.,0.750899,0.0089718,0.1871761,N.A.,N.A.,N.A.,N.A.,N.A.,0.0458282,N.A.,N.A.,N.A.,0.0003706,N.A.,N.A.,0.0005004,N.A.,N.A.,0.0062536,N.A.,N.A.,N.A.,N.A.,0.2230915,0.0029039,11364.874
75.0,76.0,N.A.,0.7831834,N.A.,0.0016435,0.1285072,0.0067617,0.0029244,N.A.,N.A.,0.0065067,0.0471498,0.0033523,0.0027292,0.0172413,0.0987147,N.A.,N.A.,0.0287723,0.1289725,2197.0397,0.021174,2257.8535,N.A.,0.7099168,0.0134353,0.1789565,N.A.,N.A.,N.A.,N.A.,N.A.,0.0943181,N.A.,N.A.,0.0008449,0.000356,N.A.,N.A.,0.0012358,N.A.,N.A.,0.0009363,N.A.,N.A.,N.A.,N.A.,0.2124714,0.0024181,11364.442
76.0,77.0,N.A.,0.7402986,N.A.,0.0043371,0.1073338,0.0106493,0.0092749,N.A.,N.A.,0.0028462,0.0161393,0.0046086,N.A.,0.1045117,0.0942053,N.A.,N.A.,0.0253976,0.1225252,2197.3078,0.0200124,2257.3188,N.A.,0.6681228,N.A.,0.1869672,N.A.,N.A.,N.A.,N.A.,N.A.,0.1271593,N.A.,N.A.,0.0042864,0.0004659,N.A.,N.A.,0.0126348,N.A.,N.A.,0.0003633,N.A.,N.A.,N.A.,N.A.,0.2015295,0.002171,11399.312
77.0,78.0,N.A.,0.6923385,0.0098529,0.0040833,0.0916796,0.0086758,0.0060506,0.0064783,N.A.,0.0079008,0.0786334,0.0022079,0.004978,0.0871204,0.0901245,N.A.,N.A.,0.025645,0.1171186,2197.4406,0.0197001,2256.6008,N.A.,0.6932979,0.0025358,0.2174037,N.A.,N.A.,N.A.,N.A.,N.A.,0.0789683,0.0001352,N.A.,0.0028104,N.A.,N.A.,N.A.,0.0040297,N.A.,N.A.,0.0008186,N.A.,N.A.,N.A.,N.A.,0.2096436,0.0027472,11370.521
78.0,79.0,0.004195,0.7157863,0.00201,N.A.,0.1084555,0.0075886,N.A.,N.A.,N.A.,0.0047045,0.0502823,N.A.,0.0060599,0.1009174,0.1015849,N.A.,N.A.,0.0249955,0.1160357,2196.4367,0.0177775,2255.9497,N.A.,0.7032076,0.0110372,0.1665009,N.A.,N.A.,N.A.,N.A.,0.0002105,0.1063955,N.A.,N.A.,0.0093726,0.0024578,N.A.,N.A.,0.0008176,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2038706,0.0027597,11357.597
79.0,80.0,N.A.,0.7607558,N.A.,0.0088234,0.1037186,N.A.,N.A.,N.A.,N.A.,0.0027092,0.023751,0.013512,0.0033963,0.0833333,0.1095391,N.A.,N.A.,0.0247483,0.1157663,2195.5708,0.0174503,2257.007,N.A.,0.6181136,0.0168297,0.2020739,N.A.,N.A.,N.A.,N.A.,N.A.,0.1474561,N.A.,N.A.,0.0055767,N.A.,N.A.,N.A.,0.0064424,N.A.,N.A.,0.0035072,N.A.,N.A.,N.A.,N.A.,0.1878894,0.0019127,11360.534
80.0,81.0,N.A.,0.544267,0.0018784,0.0059328,0.1669815,0.0047688,N.A.,N.A.,N.A.,0.0048926,0.0248473,0.014927,0.0021463,0.2293577,0.097636,N.A.,N.A.,0.0193238,0.0894275,2197.0026,0.0288755,2256.6303,N.A.,0.6010637,0.0043758,0.2385385,N.A.,N.A.,N.A.,N.A.,N.A.,0.1273358,0.0002,N.A.,0.0069062,N.A.,N.A.,N.A.,0.0078283,N.A.,N.A.,0.0133257,0.0004256,N.A.,N.A.,N.A.,0.1891294,0.0044275,11357.73
81.0,82.0,N.A.,0.4857945,0.0033015,0.0099849,0.1893053,N.A.,N.A.,0.0054045,N.A.,0.0021649,0.0282083,0.0182962,N.A.,0.25753950000000003,0.0944025,N.A.,N.A.,0.0219685,0.1004666,2197.0229,0.0274761,2256.2297,N.A.,0.6276174,0.0024649,0.2530736,N.A.,N.A.,N.A.,N.A.,N.A.,0.0939792,N.A.,N.A.,0.001701,N.A.,N.A.,N.A.,0.0194719,N.A.,N.A.,0.0016917,N.A.,N.A.,N.A.,N.A.,0.191518,0.0025842,11341.565
82.0,83.0,N.A.,0.4756477,0.0037965,0.0087879,0.1398975,N.A.,N.A.,N.A.,N.A.,0.0078183,0.0376948,N.A.,0.0031246,0.3232323,0.0881361,N.A.,N.A.,0.021355,0.0986852,2196.4299,0.0233765,2256.4064,N.A.,0.5951412,0.0121732,0.2092127,N.A.,N.A.,N.A.,N.A.,N.A.,0.1532668,N.A.,N.A.,0.0042827,N.A.,N.A.,N.A.,0.0259231,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1829317,0.0017354,11350.305
83.0,84.0,N.A.,0.6128013,N.A.,0.0150498,0.1017294,0.0192543,N.A.,0.002654,N.A.,0.0067313,0.0258141,0.014196,0.0078919,0.1938775,0.0916464,N.A.,N.A.,0.0216155,0.0988664,2196.0976,0.0240914,2256.8271,N.A.,0.5822938,0.0097811,0.2248285,N.A.,N.A.,N.A.,N.A.,N.A.,0.1428934,N.A.,0.0023443,0.0038646,0.0032655,N.A.,N.A.,0.030358,N.A.,N.A.,N.A.,0.0003703,N.A.,N.A.,N.A.,0.185886,0.0017177,11336.802
