Depth_from_(m),Depth_to_(m),Kaolin_(System_SWIR),White-Mica_(System_SWIR),Smectite_(System_SWIR),Other-AlOH_(System_SWIR),Chlorite_(System_SWIR),Dark-Mica_(System_SWIR),Amphibole_(System_SWIR),Serpentine_(System_SWIR),Other-MgOH_(System_SWIR),Epidote_(System_SWIR),Tourmaline_(System_SWIR),Carbonate_(System_SWIR),Sulphate_(System_SWIR),Invalid_(System_SWIR),VIS-SWIR_Albedo,900D_Fe,900W_Fe,1900D_Water_Fe,2200D_AlOH,2200W_AlOH,2250D_FeOH,2250W_FeOH,Misc-Silicate_(System_TIR),Silica_(System_TIR),K-Feldspar_(System_TIR),Plagioclase_(System_TIR),Garnet_(System_TIR),Pyroxene_(System_TIR),Olivine_(System_TIR),Zeolite_(System_TIR),Kaolin_(System_TIR),White-Mica_(System_TIR),Smectite_(System_TIR),Other-AlOH_(System_TIR),Chlorite_(System_TIR),Dark-Mica_(System_TIR),Amphibole_(System_TIR),Serpentine_(System_TIR),Other-MgOH_(System_TIR),Epidote_(System_TIR),Tourmaline_(System_TIR),Carbonate_(System_TIR),Sulphate_(System_TIR),Phosphate_(System_TIR),Oxide_(System_TIR),INVALID_(System_TIR),8625D_Quartz,11300D_Carbonate,11300W_Carbonate
39.0,40.0,0.0008589,N.A.,0.0024915,0.0044952,0.0361112,0.2092125,0.6645348,0.0022388,N.A.,0.0055592,N.A.,0.0164637,0.0165578,0.041475700000000004,0.1630243,0.0369019,916.2254,0.0094392,0.0123107,2191.5952,0.0468744,2245.6093,N.A.,0.0811823,0.017559,0.2271983,0.0020455,N.A.,N.A.,N.A.,N.A.,0.0021697,0.0020109,N.A.,0.0537773,0.060999,0.5225865,0.002168,N.A.,0.0008449,N.A.,0.0237766,0.0036812,N.A.,N.A.,N.A.,0.1286706,0.006326,11391.638
40.0,41.0,N.A.,0.0052447,0.0015806,0.0018897,0.0265545,0.14918,0.7160887,0.0016296,N.A.,N.A.,N.A.,0.0540535,0.017285,0.0264932,0.176048,0.0408447,928.34179,0.0193971,0.0165161,2196.0683,0.045793,2245.705,N.A.,0.1893634,0.0068053,0.216648,0.0003904,N.A.,N.A.,N.A.,N.A.,0.0004881,0.001392,0.0008012,0.0375859,0.0319774,0.4898078,N.A.,N.A.,N.A.,N.A.,0.024229,0.0005109,N.A.,N.A.,N.A.,0.2230408,0.0095762,11379.003
41.0,42.0,0.0014774,0.0171728,0.0026665,0.0047539,0.0378615,0.1117127,0.7495782,0.0021375,0.0006957,0.0109389,N.A.,0.0094942,0.0146776,0.0368325,0.1624493,0.0506426,928.21508,0.0140803,0.0195701,2191.9013,0.0420102,2245.3107,N.A.,0.0184106,0.0184979,0.244537,N.A.,0.0005795,N.A.,N.A.,N.A.,0.000644,0.0013877,N.A.,0.0308306,0.0415205,0.6245092,0.002299,N.A.,0.0050317,N.A.,0.0112896,9e-05,N.A.,0.0003716,N.A.,0.1560101,0.0084125,11381.674
42.0,43.0,0.0071108,0.0274489,0.0353732,0.0022631,0.1258512,0.0233817,0.3706673,0.010678,0.0034748,0.0212643,0.0007704,0.1097685,0.0101782,0.2517689,0.176503,0.0719652,939.59545,0.0165429,0.0260445,2186.0129,0.0180911,2247.7915,N.A.,0.1759022,0.0120491,0.0513503,0.0073394,0.0039159,N.A.,N.A.,0.0056985,0.0315485,0.0138519,0.0003013,0.1496014,0.0297016,0.4282513,0.0092992,0.0028484,0.0090131,N.A.,0.0690937,N.A.,0.0002335,N.A.,N.A.,0.205873,0.0156781,11359.797
43.0,44.0,0.0061745,0.016468,0.0455693,0.0098612,0.025887,0.0471463,0.1716997,0.0093896,0.015054,0.0376557,0.0012603,0.0008634,0.0085414,0.6044288000000001,0.1454763,0.0504347,923.34478,0.0160836,0.0217613,2184.0542,0.018597,2248.2446,N.A.,0.0548777,0.0133911,0.0183987,0.0039229,0.0036527,N.A.,N.A.,0.0052009,0.0369284,0.0303866,0.0059655,0.1662741,0.0918101,0.5055413,0.0128649,0.0119477,0.0369496,N.A.,0.0006187,0.0012682,N.A.,N.A.,N.A.,0.2413805,0.0029295,11307.508
44.0,45.0,0.0007767,0.03056,0.0240147,0.0046577,0.0488569,0.1505956,0.4298933,0.0164905,0.0093627,0.0561227,N.A.,0.0068572,0.0277289,0.1940825,0.1465696,0.0813426,937.60394,0.0157259,0.020448,2186.4074,0.0288805,2246.174,N.A.,0.0671287,0.0062326,0.0139188,0.001254,0.0020801,N.A.,N.A.,0.0004809,0.0028327,0.0134631,N.A.,0.0925354,0.1118985,0.6277917,0.0216134,0.0079839,0.0270235,N.A.,0.0030818,0.0003009,N.A.,0.0003792,N.A.,0.1489705,0.0032368,11335.279
45.0,46.0,N.A.,0.0034181,0.0246579,0.0096379,0.0392635,0.1066871,0.1987607,0.0135478,0.0133333,0.0528766,0.0017554,N.A.,0.0034119,0.5326493000000001,0.1388315,0.1054557,943.90979,0.0119903,0.0141776,2180.114,0.0168976,2246.686,N.A.,0.0332416,0.0503948,0.0250953,0.0022428,0.0007858,N.A.,N.A.,N.A.,0.015318,0.0162558,0.0041411,0.1240762,0.1216862,0.56046,0.0187584,0.0114942,0.015646,N.A.,N.A.,N.A.,N.A.,0.0004031,N.A.,0.1680831,0.0016966,11279.712
46.0,47.0,0.00313,0.0106135,0.0313888,0.0039246,0.0137211,0.1218091,0.2154957,0.0090776,N.A.,0.0707049,0.0025645,N.A.,0.0057624,0.5118073000000001,0.1464137,0.1088952,951.17224,0.0123188,0.0164046,2179.4821,0.0179519,2245.6503,N.A.,0.0406095,0.0534726,0.0680611,0.0012829,0.0020053,N.A.,N.A.,0.0019401,0.0013903,0.0229667,0.0025572,0.0638127,0.1498981,0.538165,0.0105875,N.A.,0.0425822,N.A.,N.A.,0.000668,N.A.,N.A.,N.A.,0.1794015,0.0015769,11294.182
47.0,48.0,0.0052162,0.0025042,0.0302781,0.0057685,0.2491293,0.0431189,0.2287157,0.0107129,0.0088105,0.0442123,N.A.,0.0032174,0.0015556,0.36675979999999997,0.141663,0.063033,938.67126,0.0142662,0.0128436,2185.7622,0.0233995,2246.4126,N.A.,N.A.,0.0375305,0.0099314,0.0014206,0.0015474,N.A.,N.A.,0.0056875,0.0107757,0.0483938,0.0005545,0.2438692,0.0580731,0.5443905,0.0110308,0.0079051,0.0160559,N.A.,0.0019268,0.0005591,N.A.,0.0003474,N.A.,N.A.,0.0014656,11339.61
48.0,49.0,0.0031128,N.A.,0.0154691,0.0141149,0.1602634,0.0894691,0.2496991,0.0122688,0.0162832,0.0502059,N.A.,0.0097333,0.0067588,0.3726209,0.1477676,0.0645322,932.15313,0.0103492,0.0128358,2182.2658,0.019199,2246.2197,N.A.,0.1009169,0.0728027,0.0309861,0.0006382,0.0015352,N.A.,N.A.,N.A.,0.0478486,0.0168949,0.0040349,0.125582,0.0720138,0.4638181,0.0077921,0.0137459,0.0122867,N.A.,0.0269442,0.0017037,N.A.,0.0004551,N.A.,0.2175568,0.0073698,11328.025
49.0,50.0,0.0119884,0.001375,0.0057667,0.0033795,0.1151392,0.0134529,0.1100123,0.0047753,0.0356695,0.0019724,0.0018627,0.0324773,0.0060173,0.6561108,0.132864,0.0566748,929.25891,0.0076515,0.0143866,2176.9406,0.0104711,2248.0495,N.A.,N.A.,0.0026511,N.A.,0.0001621,N.A.,N.A.,N.A.,0.0050995,0.0344599,0.0026462,0.001683,0.3313995,0.01695,0.5343656,0.0060166,0.0349829,0.0028386,N.A.,0.0026567,0.0066872,0.0084116,0.0008588,0.00813,N.A.,0.0024055,11287.418
50.0,51.0,0.0718052,N.A.,0.0148498,0.0177949,0.0618552,0.0368518,0.0817182,0.0266305,0.016062,N.A.,0.0023034,0.0018593,N.A.,0.6682692,0.1409647,0.0993542,938.57891,0.0094991,0.015024,2178.3032,0.0085141,2249.7031,N.A.,0.0285658,0.0417614,0.070667,0.0003151,N.A.,N.A.,N.A.,0.0470472,0.132421,0.0416599,0.0107067,0.0872008,0.0427285,0.4435612,0.0270072,0.0176517,0.0021386,N.A.,N.A.,0.0065672,N.A.,N.A.,N.A.,N.A.,0.002233,11257.452
51.0,52.0,0.0132325,N.A.,0.0084235,0.0095854,0.0713494,0.0235404,0.1048385,0.0063763,0.0192155,0.0122373,N.A.,0.0157077,0.0074973,0.7079953,0.1402222,N.A.,N.A.,0.0070683,0.0142543,2178.0991,0.0085005,2248.4721,N.A.,N.A.,0.043371,0.0029199,N.A.,N.A.,N.A.,N.A.,0.0114616,0.0812421,0.0104219,0.0044404,0.2610233,0.0234703,0.5193936,0.0070968,0.0159191,0.0117501,N.A.,0.0001397,0.0025265,0.0008068,N.A.,0.004016,N.A.,0.0021453,11313.9
52.0,53.0,0.0140472,N.A.,0.0056571,0.0084011,0.2022807,0.0091236,0.1926525,0.0090512,0.0299135,0.0190461,0.0015756,0.0251099,0.0022152,0.4809257,0.1458773,0.097935,952.69689,0.0100418,0.0138176,2179.0629,0.0114888,2247.3554,N.A.,N.A.,0.0443808,0.0074258,N.A.,0.0111917,N.A.,N.A.,0.006022,0.0664093,0.0158361,0.0031648,0.2150858,0.0193306,0.5453608,0.0046999,0.0258086,0.0125107,N.A.,0.0005254,0.0045747,0.0063652,0.0002774,0.0110294,N.A.,0.0036956,11301.74
53.0,54.0,0.0034292,0.0030207,N.A.,0.0046095,0.0654618,0.3067217,0.5125169,0.0030649,0.0054235,0.0119963,0.0017207,0.0333506,0.0058179,0.042865799999999996,0.1600357,0.0943529,940.74945,0.0150516,0.0117522,2202.465,0.0434332,2244.7807,N.A.,0.0434552,0.0054885,0.0902591,0.000457,0.0016182,N.A.,N.A.,0.0005463,0.0077082,N.A.,N.A.,0.0616386,0.1138051,0.6392017,0.0045813,0.002528,0.0064646,N.A.,0.0187028,0.0005694,0.0029753,N.A.,N.A.,0.1311472,0.0052883,11362.486
54.0,55.0,0.0012536,0.0042453,N.A.,0.0026569,0.0333036,0.2677688,0.5441597,0.0036566,N.A.,0.0052064,N.A.,N.A.,0.0125423,0.1252061,0.1490663,0.0559609,923.04174,0.011923,0.0134451,2195.3464,0.0388402,2245.4606,N.A.,0.0837733,0.0372408,0.0467944,0.0054581,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.001522,0.0870696,0.1312776,0.5937424,0.0041441,N.A.,0.0059048,N.A.,N.A.,0.0030723,N.A.,N.A.,N.A.,0.1540184,0.0013666,11347.035
55.0,56.0,N.A.,N.A.,0.0043667,0.003652,0.0085401,0.4249129,0.499076,0.0069784,0.0011677,0.0021633,0.001551,0.000647,0.036223,0.0107213,0.1429567,0.0446176,932.50543,0.0099244,0.0097642,2201.6328,0.0432256,2245.1579,N.A.,0.0470789,0.0004579,0.0028564,0.0011746,N.A.,N.A.,N.A.,N.A.,N.A.,0.0052473,0.0051921,0.0178655,0.1907669,0.7158043,0.0107748,N.A.,0.0002711,N.A.,N.A.,0.0025096,N.A.,N.A.,N.A.,0.1413362,0.0013064,11392.454
56.0,57.0,N.A.,N.A.,N.A.,N.A.,0.019814,0.4407659,0.5335822,N.A.,N.A.,N.A.,N.A.,N.A.,0.0039037,0.001934,0.1600611,0.0303333,914.4823,0.0099918,0.008699,2221.653,0.0713428,2245.2546,N.A.,0.0651758,0.0361407,0.1041257,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.008204,0.0168836,0.7694699,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.118693,0.0012885,11397.005
57.0,58.0,N.A.,N.A.,N.A.,N.A.,0.0033895,0.4727365,0.5167127,N.A.,N.A.,N.A.,N.A.,N.A.,0.0043881,0.002773,0.1517159,0.0340663,908.88793,0.0084945,0.0087014,2223.1176,0.0685251,2245.2907,N.A.,0.0519326,0.0473753,0.1599729,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0027735,0.0422457,0.6951025,N.A.,N.A.,N.A.,N.A.,N.A.,0.0005972,N.A.,N.A.,N.A.,0.1383934,0.0015968,11400.002
58.0,59.0,N.A.,N.A.,N.A.,0.0006449,0.0350848,0.4640885,0.4851067,0.0008225,N.A.,N.A.,N.A.,N.A.,0.0065599,0.0076924,0.1445274,0.0319824,903.28118,0.0088236,0.0090601,2219.5849,0.0656493,2245.1814,N.A.,0.0531251,0.0922283,0.0705128,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0140956,0.0916103,0.6784277,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1431289,0.0012973,11409.192
59.0,60.0,N.A.,N.A.,N.A.,N.A.,N.A.,0.4918733,0.5048193,N.A.,N.A.,N.A.,N.A.,N.A.,0.0020755,0.0012316,0.1516351,0.033168,906.70959,0.006952,0.0075254,2216.3193,0.0637863,2245.5244,N.A.,0.0622993,0.0294898,0.220992,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0416859,0.6455329,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1394867,0.0013595,11402.581
60.0,61.0,N.A.,N.A.,N.A.,N.A.,0.0083507,0.4675184,0.5016914,N.A.,0.0026679,N.A.,N.A.,0.0010822,0.0077275,0.0109616,0.1516487,0.0298724,903.9635,0.007413,0.0089312,2215.6359,0.0647697,2245.1403,N.A.,0.0506409,0.0144929,0.0664263,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0120632,0.0927409,0.7632018,N.A.,N.A.,N.A.,N.A.,N.A.,0.0004337,N.A.,N.A.,N.A.,0.138733,0.0017475,11393.227
61.0,62.0,0.0013039,0.0175089,0.0008329,N.A.,0.0030193,0.4829592,0.3788443,0.0015089,N.A.,0.0134364,N.A.,N.A.,0.0328578,0.0677278,0.1516276,0.0412784,916.06866,0.0102745,0.0114703,2210.5639,0.047015,2245.0839,N.A.,0.0145465,0.0258889,0.1126024,0.0002968,N.A.,N.A.,N.A.,0.0003951,0.0139153,0.0025825,N.A.,0.0112846,0.2409997,0.5677511,0.0022177,N.A.,0.0075188,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0922207,0.0012012,11356.364
62.0,63.0,0.0079671,0.0025883,0.0067631,0.0034407,0.4067711,0.0257977,0.0986207,0.0103744,0.024471,0.0209033,0.0021708,0.0385967,0.0049979,0.3465365,0.1425342,0.0686859,934.12481,0.0071528,0.0117841,2178.403,0.0137134,2246.8525,N.A.,N.A.,0.0019502,N.A.,0.000371,0.0005857,N.A.,N.A.,0.0040209,0.00269,0.0066932,0.0007574,0.582766,0.0247241,0.3091291,0.0073619,0.0198914,0.0136487,N.A.,N.A.,0.0006708,0.0040485,0.0004473,0.0202429,N.A.,0.0021929,11301.845
63.0,64.0,0.010089,N.A.,N.A.,0.0066337,0.0486146,N.A.,0.0592226,N.A.,0.0256089,0.0088756,N.A.,N.A.,0.0011284,0.8398268,0.1456294,0.1155039,940.57672,0.0070621,0.0153681,2179.7602,0.0085734,2251.3886,N.A.,N.A.,0.1484248,0.0101566,N.A.,N.A.,N.A.,N.A.,0.0076582,0.0966384,0.0110387,0.0012027,0.0654557,0.0120367,0.5799823,N.A.,0.0269945,0.005766,N.A.,N.A.,0.0252181,0.005345,N.A.,0.0040816,N.A.,0.0025871,11245.778
64.0,65.0,0.0071657,N.A.,0.0085853,0.0075918,0.0111273,0.0017032,0.0243087,N.A.,0.0287827,0.0009714,0.0034764,0.0206399,0.0020265,0.8836206,0.1319461,N.A.,N.A.,0.0069625,0.0165859,2179.9287,0.0086116,2252.2819,N.A.,N.A.,0.0657482,0.0043015,N.A.,0.0038391,N.A.,N.A.,0.0019442,0.0575649,0.0082644,0.0024688,0.1793091,0.0005157,0.6156522,N.A.,0.0289517,N.A.,N.A.,0.0209268,N.A.,0.0105127,N.A.,N.A.,N.A.,0.0167764,11256.332
65.0,66.0,0.0122276,N.A.,0.004584,0.007739,0.0079304,N.A.,0.1323958,0.008547,0.0384615,0.0072471,N.A.,0.029686,0.0010551,0.7501258999999999,0.1461356,N.A.,N.A.,0.0071453,0.0145934,2180.6042,0.0068931,2250.5273,N.A.,N.A.,0.0443654,0.0113985,0.0003432,0.0356643,N.A.,N.A.,0.0054999,0.0642567,0.0013862,0.0006222,0.1202153,0.0044161,0.6090214,0.0082304,0.037037,0.0035439,N.A.,0.0263083,0.0153842,0.0123062,N.A.,N.A.,N.A.,0.0129852,11263.999
66.0,67.0,0.0130306,N.A.,0.0043668,0.0104052,0.0174672,N.A.,0.0409474,0.0087336,0.0397065,N.A.,0.0007136,N.A.,N.A.,0.8646288,0.1436931,N.A.,N.A.,0.0070861,0.0160105,2177.9196,0.0079676,2252.2504,N.A.,N.A.,0.0391915,N.A.,N.A.,N.A.,N.A.,N.A.,0.0070789,0.1981581,0.0040983,N.A.,0.0789232,N.A.,0.5989366,0.0061471,0.0399473,N.A.,N.A.,N.A.,0.0086303,0.0188883,N.A.,N.A.,N.A.,0.003797,11229.64
67.0,68.0,0.0055455,N.A.,0.007289,0.0053818,0.0185385,N.A.,0.0404903,0.0125523,0.0381646,0.0041841,N.A.,0.0332492,0.0019683,0.832636,0.1335992,0.1975408,936.40716,0.0072453,0.0156948,2180.6892,0.0079987,2249.9982,N.A.,N.A.,0.0492578,N.A.,0.003753,0.003768,N.A.,N.A.,0.0028871,0.1402203,0.0133452,0.0044368,0.1114102,0.0004774,0.5652779,0.0089886,0.0388553,0.0051242,N.A.,0.0238045,0.0167993,0.0069806,0.0005475,0.004065,N.A.,0.013968,11291.067
68.0,69.0,0.0018138,N.A.,0.017388,N.A.,0.0614718,0.0027352,0.1826234,0.0100073,0.0195598,N.A.,N.A.,0.0425224,0.0083691,0.6535087,0.1315973,0.1238328,941.99633,0.0107046,0.0149882,2179.5339,0.0096416,2251.4931,N.A.,N.A.,0.0416356,0.004768,N.A.,0.0113836,N.A.,N.A.,N.A.,0.2352993,0.0187686,0.0005958,0.0784363,0.0047984,0.5282743,0.0080973,0.0207468,N.A.,N.A.,0.0203023,0.0169237,0.0099694,N.A.,N.A.,N.A.,0.0087353,11297.664
69.0,70.0,N.A.,N.A.,0.0072874,0.0009727,0.0726818,0.0024557,0.045654,0.0072682,0.0212919,0.0021104,N.A.,N.A.,0.0073641,0.8329133,0.1411094,0.1473495,933.62298,0.0086811,0.0166675,2182.1474,0.0089911,2251.487,N.A.,N.A.,0.0051684,0.0127584,N.A.,N.A.,0.0005041,N.A.,0.0071967,0.3460204,0.0278622,0.0006801,0.090727,0.0027634,0.4406415,0.0071725,0.0200487,0.0044,N.A.,N.A.,0.0141961,0.0198597,N.A.,N.A.,N.A.,0.0032276,11235.146
70.0,71.0,0.0013244,N.A.,0.0178664,0.0043126,0.0682731,N.A.,0.0792353,0.0113463,0.002415,0.000953,0.0008134,0.0252608,0.0037954,0.7844036,0.1278952,N.A.,N.A.,0.0077153,0.0170027,2182.0727,0.0092491,2250.1481,N.A.,N.A.,0.0051195,0.0118569,0.014107,0.0393179,N.A.,N.A.,N.A.,0.2188625,0.0083232,N.A.,0.1369899,0.0031174,0.5311292,0.0121538,0.0003461,N.A.,N.A.,0.0007584,0.0030359,0.0101297,0.0005852,0.0041666,N.A.,0.0176962,11287.707
71.0,72.0,0.0025563,N.A.,0.0182532,0.0106544,0.0792016,N.A.,0.1334308,0.0059967,0.027947,0.0086566,0.0033127,0.0107715,0.0109594,0.6882591,0.1423877,0.1780902,943.20843,0.0070119,0.0150427,2180.7822,0.0089376,2250.3427,N.A.,N.A.,0.0346245,0.0014165,N.A.,0.0008321,0.0007174,N.A.,0.0028623,0.1704314,0.0141043,0.0021846,0.1148415,N.A.,0.5927915,0.0068291,0.0265625,0.0054409,N.A.,0.0049447,0.0036962,0.0173666,0.000353,N.A.,N.A.,0.0049724,11265.043
72.0,73.0,0.001917,N.A.,N.A.,0.0107052,0.0273037,0.0045454,0.0470576,0.0045454,0.0344465,0.0045454,N.A.,0.0045454,0.0012969,0.8590909,0.1372992,N.A.,N.A.,0.006814,0.0161639,2177.5981,0.0080164,2251.3667,N.A.,N.A.,0.0458136,0.005005,N.A.,N.A.,N.A.,N.A.,0.0011078,0.1629105,N.A.,0.0011002,0.0575096,0.0047568,0.6682099,0.0042016,0.0325055,0.0041879,N.A.,N.A.,N.A.,0.0084893,N.A.,0.0042016,N.A.,0.0028522,11250.321
73.0,74.0,0.0033262,0.0011673,0.0036612,0.0096669,0.0363586,0.0043668,0.0656993,N.A.,0.0314554,0.0159123,0.0008234,N.A.,0.0009442,0.8266177,0.1323325,N.A.,N.A.,0.0066556,0.016883,2176.6262,0.0088115,2251.9172,N.A.,N.A.,0.0906548,0.012982,N.A.,N.A.,N.A.,N.A.,0.002513,0.1737349,0.0031932,0.0025127,0.0426731,0.0040983,0.6081866,N.A.,0.0318155,0.0093944,N.A.,N.A.,0.001377,0.0168638,N.A.,N.A.,N.A.,0.0024244,11268.397
74.0,75.0,0.0050579,0.0010763,0.0049234,0.0118284,0.138523,N.A.,0.1183088,0.0057446,0.022831,0.0086626,N.A.,N.A.,0.0072446,0.675799,0.1359449,0.1577564,936.35961,0.0063549,0.0154402,2176.0322,0.008947,2250.2023,N.A.,N.A.,0.0515493,0.0162095,0.0003347,N.A.,N.A.,N.A.,N.A.,0.2436802,0.0050174,0.0057171,0.123014,0.0051281,0.480087,0.0067257,0.0202429,0.0074648,N.A.,N.A.,0.0114582,0.0233705,N.A.,N.A.,N.A.,0.0020672,11261.472
75.0,76.0,0.0031754,0.0016724,0.0472872,N.A.,0.2571525,N.A.,0.084214,0.0169833,0.0406027,0.0009313,N.A.,0.0048479,0.0009527,0.54218,0.1304128,0.1588984,937.20806,0.0130201,0.0154955,2177.853,0.0109825,2248.4848,N.A.,N.A.,0.0369111,0.0164603,N.A.,N.A.,N.A.,N.A.,0.0031159,0.2936467,0.0681656,N.A.,0.1758876,0.0033674,0.221353,0.0117946,0.0332624,0.030416,N.A.,0.000552,0.0377587,0.0673081,N.A.,N.A.,N.A.,0.0020256,11284.56
76.0,77.0,0.0193171,0.0019706,0.0685778,0.0031998,0.3029436,0.1024223,0.2408613,0.0166298,0.0192262,0.0173254,0.0022313,0.0135563,0.0023107,0.1894273,0.1398084,0.1001645,931.04803,0.0206677,0.0114784,2180.1186,0.0186034,2245.2497,N.A.,0.0667895,0.0581779,0.0449213,0.0001798,0.0028066,N.A.,N.A.,0.0087349,0.0218257,0.0765923,N.A.,0.2789447,0.1124812,0.2629679,0.0129233,0.0212175,0.0100457,N.A.,0.0012973,0.017392,0.0027014,N.A.,N.A.,0.1394088,0.001997,11333.256
77.0,78.0,0.0107435,0.0146625,0.0167789,0.0043101,0.251006,0.2352848,0.0703391,0.0031472,0.007103,0.0011515,0.0050934,0.0141865,0.0038075,0.3623853,0.138962,0.1041572,925.69525,0.0111634,0.0127566,2184.8911,0.0236105,2246.0078,N.A.,0.1211761,0.0344681,0.0749372,0.0012644,0.0013183,N.A.,N.A.,0.0053038,0.0409611,0.0292608,0.0009606,0.3738565,0.2200897,0.085808,0.0012735,0.0002395,0.0009187,N.A.,0.0036733,0.0022657,0.0022237,N.A.,N.A.,0.1497143,0.0025284,11281.593
78.0,79.0,0.010906,N.A.,0.0103513,0.0045851,0.1074023,0.0562467,0.0209635,0.0054873,0.0068595,0.0064943,0.0014743,N.A.,N.A.,0.7692292,0.1463272,0.1129182,922.4812,0.0090154,0.0123194,2180.4143,0.015178,2247.0429,N.A.,0.0737186,0.0322072,0.1472133,0.0002986,0.0037179,N.A.,N.A.,0.0069274,0.0812037,0.0200698,0.0013128,0.3046505,0.1371923,0.1424379,0.0199245,0.0034666,0.0219861,N.A.,N.A.,N.A.,0.003672,N.A.,N.A.,0.1650865,0.0017324,11249.098
79.0,80.0,N.A.,0.0079819,0.0290821,0.009205,0.0799505,0.1141046,0.0658344,0.0185185,0.0081617,0.0147497,0.004263,N.A.,N.A.,0.6481481,0.1519272,0.1442888,927.84442,0.0093382,0.0118582,2182.2482,0.0161898,2246.7165,N.A.,0.0672741,0.0175784,0.073249,0.0015344,0.0004695,N.A.,N.A.,N.A.,0.0090868,0.0174721,0.0068116,0.464132,0.1474532,0.1460227,0.0170124,0.0067148,0.0251884,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1242879,0.0021829,11245.901
80.0,81.0,0.0029745,0.0022039,0.0924185,0.0110042,0.2152176,0.1151198,0.0757562,0.0068372,0.0090366,0.0093022,0.0058992,0.0184498,N.A.,0.4357798,0.1437993,0.1222942,924.70507,0.0194185,0.0110955,2181.9353,0.0206131,2245.3877,N.A.,0.1932478,0.0442642,0.0774729,0.000754,0.0016519,0.0004205,N.A.,0.0004473,0.0293472,0.0725733,N.A.,0.3232814,0.1269217,0.1025011,0.012634,0.0082375,0.0017094,N.A.,0.002581,0.0003814,0.0015726,N.A.,N.A.,0.1393935,0.0018087,11289.318
81.0,82.0,0.0057041,0.0012928,0.0083503,0.0125706,0.0201298,0.2553221,0.1721708,0.01354,0.0146067,0.0079764,N.A.,0.0061533,0.0035598,0.4786224,0.1658692,0.099823,937.90051,0.0091509,0.010536,2176.873,0.0160687,2245.957,N.A.,0.2313668,0.0289217,0.295787,0.002607,0.0031301,N.A.,N.A.,0.0003809,0.0031634,0.0230489,N.A.,0.0853356,0.1831409,0.1152296,0.0139554,0.0071948,0.0009073,N.A.,0.0015595,0.0029348,0.0013354,N.A.,N.A.,0.1330513,0.0018902,11291.829
82.0,83.0,0.006191,0.0035421,0.0088584,0.0063512,0.036035,0.1597989,0.2917786,0.009468,0.0048076,0.0380825,0.0049582,0.0008488,0.0044938,0.42478499999999997,0.160859,0.1159099,944.25341,0.0065266,0.0110124,2177.7077,0.0132277,2246.2116,N.A.,0.0743998,0.0684259,0.2168185,0.0042772,0.0017995,N.A.,N.A.,0.0027631,0.0113041,0.0141447,0.0004217,0.0718,0.1529991,0.3311249,0.031259,0.0001599,0.0132411,N.A.,N.A.,0.0050607,N.A.,N.A.,N.A.,0.116363,0.0018744,11284.15
83.0,84.0,0.0023949,0.0082024,0.0014974,0.00154,0.1123453,0.1079707,0.6406179,0.0027254,N.A.,0.0114547,0.0038836,0.0718004,0.0130867,0.02248,0.1559063,0.0467649,938.04473,0.0157832,0.017316,2187.7539,0.025885,2246.6208,N.A.,0.253967,0.0230551,0.0964074,N.A.,0.0009826,N.A.,N.A.,N.A.,0.0001445,0.0009336,N.A.,0.0609863,0.0475095,0.4747374,N.A.,N.A.,0.0051824,N.A.,0.0360936,N.A.,N.A.,N.A.,N.A.,0.2281761,0.0222768,11362.548
84.0,85.0,0.000803,0.0154763,0.000923,0.0041387,0.0136709,0.3159814,0.6161621,0.0050394,0.0008524,0.0015891,0.0007042,0.0007261,0.0157147,0.008218,0.1469455,0.0370075,922.8789,0.0095057,0.0158637,2191.5041,0.0386859,2246.1003,N.A.,0.060431,0.0103908,0.1343795,0.0022697,0.003951,N.A.,N.A.,N.A.,0.0021355,N.A.,0.0033299,0.0147587,0.0691179,0.6956895,0.00105,N.A.,0.0006984,N.A.,N.A.,0.0017974,N.A.,N.A.,N.A.,0.0907241,0.0012676,11394.005
85.0,86.0,N.A.,N.A.,N.A.,N.A.,0.0390629,0.2162594,0.7286576,0.0013005,N.A.,N.A.,0.0006356,0.0020246,0.0040458,0.0080131,0.1385282,0.0388317,915.39825,0.0077451,0.0079602,2183.2014,0.0413648,2245.9785,N.A.,0.0359178,0.0651046,0.1824423,N.A.,0.0028263,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0128913,0.0162055,0.6822559,N.A.,N.A.,0.000786,N.A.,N.A.,0.0015697,N.A.,N.A.,N.A.,0.1181397,0.0012926,11396.185
