GSWA TSG Summary Mineral Log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,38.0,0.0150734,0.7404706,N.A.,N.A.,0.1993027,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.045153,N.A.,N.A.,0.2531566,0.0379807,886.6947,0.0733634,0.3260464,2199.9516,0.0263319,2253.2851,N.A.,0.7498961,0.0044859,0.1061312,N.A.,N.A.,N.A.,N.A.,0.0039338,0.1050877,0.0013,N.A.,0.0061903,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0224193,N.A.,N.A.,0.0005553,N.A.,0.1764601,0.0016454,11358.479
38.0,39.0,0.0188855,0.6950762,N.A.,N.A.,0.283676,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.002362,N.A.,N.A.,0.2437333,0.0406274,886.64447,0.0565851,0.3353954,2199.8425,0.0274896,2253.2832,N.A.,0.8296723,0.0011835,0.00293,N.A.,N.A.,N.A.,N.A.,0.0045187,0.148435,0.0050675,N.A.,0.0070626,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0011301,N.A.,N.A.,N.A.,N.A.,0.1982512,0.0012794,11482.122
39.0,40.0,0.0287873,0.6920656,0.004513,N.A.,0.2437046,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0309292,N.A.,N.A.,0.2296668,0.0448687,888.6488,0.0562425,0.3326394,2200.0625,0.0275486,2253.2814,N.A.,0.8135407,0.0022434,N.A.,N.A.,N.A.,N.A.,N.A.,0.0024791,0.1397923,0.0128378,N.A.,0.0041882,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0249182,N.A.,N.A.,N.A.,N.A.,0.1948373,0.0013159,11468.198
40.0,41.0,N.A.,0.6989464,N.A.,N.A.,0.2834951,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0175583,N.A.,N.A.,0.2178765,0.0397717,886.229,0.0735517,0.3393691,2199.6115,0.036087,2253.0378,N.A.,0.6558663,0.001046,0.2036583,N.A.,N.A.,N.A.,N.A.,N.A.,0.1227255,N.A.,N.A.,0.0024394,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0142642,N.A.,N.A.,N.A.,N.A.,0.1617679,0.0017391,11332.473
41.0,42.0,N.A.,0.598191,N.A.,N.A.,0.3826751,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0191337,N.A.,N.A.,0.2051624,0.0395805,885.39709,0.0574456,0.3374691,2199.1508,0.0465673,2252.9846,N.A.,0.7010243,N.A.,0.2315273,N.A.,N.A.,N.A.,N.A.,N.A.,0.0397678,0.0006308,N.A.,0.0024277,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0246218,N.A.,N.A.,N.A.,N.A.,0.1570485,0.0021026,11344.597
42.0,43.0,N.A.,0.6325559,N.A.,N.A.,0.3234988,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0439452,N.A.,N.A.,0.2130489,0.0391047,884.86932,0.0637439,0.3465614,2199.3112,0.040515,2252.9265,N.A.,0.6705769,0.0018162,0.2392063,N.A.,N.A.,N.A.,N.A.,N.A.,0.0517335,N.A.,N.A.,0.0026135,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0340534,N.A.,N.A.,N.A.,N.A.,0.1615467,0.0030733,11326.52
43.0,44.0,N.A.,0.6734261,N.A.,N.A.,0.3016676,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0249062,N.A.,N.A.,0.2000845,0.0409283,885.16088,0.0681071,0.336323,2199.7641,0.0370483,2253.1091,N.A.,0.6841322,0.0026926,0.2040673,N.A.,N.A.,N.A.,N.A.,N.A.,0.0856765,N.A.,N.A.,0.0018123,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0216189,N.A.,N.A.,N.A.,N.A.,0.1685191,0.0027959,11385.083
44.0,45.0,0.0056554,0.7725755,N.A.,N.A.,0.1772801,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0444888,N.A.,N.A.,0.2211028,0.0383105,893.36645,0.0550479,0.3225903,2200.0293,0.0210716,2253.8066,N.A.,0.7491834,N.A.,0.0871747,N.A.,N.A.,N.A.,N.A.,0.0010121,0.1146302,0.0019592,N.A.,0.004955,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.041085,N.A.,N.A.,N.A.,N.A.,0.182089,0.0024569,11346.963
45.0,46.0,0.0014894,0.8792638,N.A.,N.A.,0.071135,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0481115,N.A.,N.A.,0.2173276,0.0393393,893.82867,0.0380552,0.3727932,2198.6694,0.0172428,2253.9841,N.A.,0.7311833,0.000563,0.0010656,N.A.,N.A.,N.A.,N.A.,0.0018718,0.2375264,N.A.,N.A.,0.0010132,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0267763,N.A.,N.A.,N.A.,N.A.,0.2039202,0.0015621,11442.516
46.0,47.0,N.A.,0.7742653,N.A.,N.A.,0.1063271,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1194075,N.A.,N.A.,0.1873958,0.0362857,888.58233,0.0275831,0.3331423,2198.5119,0.0238198,2253.3335,N.A.,0.7752077,0.0004244,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1377211,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0866466,N.A.,N.A.,N.A.,N.A.,0.2077585,0.0028869,11402.794
47.0,48.0,N.A.,0.840968,N.A.,N.A.,0.0818421,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0771898,N.A.,N.A.,0.1939658,0.0308647,892.80426,0.0257377,0.3435784,2198.7922,0.0183724,2253.4558,N.A.,0.8020604,N.A.,0.0012203,N.A.,N.A.,N.A.,N.A.,N.A.,0.1478764,N.A.,N.A.,0.0001524,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0486903,N.A.,N.A.,N.A.,N.A.,0.2112769,0.0029542,11367.413
48.0,49.0,N.A.,0.7787216,N.A.,N.A.,0.1421613,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0791169,N.A.,N.A.,0.183831,0.0372584,890.87347,0.025946,0.3319692,2198.3483,0.0286489,2253.1884,N.A.,0.7329493,0.0007595,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2053888,N.A.,N.A.,0.0020223,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0588798,N.A.,N.A.,N.A.,N.A.,0.1910664,0.0024281,11427.298
49.0,50.0,N.A.,0.8169302,N.A.,N.A.,0.0503991,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1326705,N.A.,N.A.,0.1780515,0.0369076,892.30249,0.0277688,0.3168118,2198.3796,0.0188394,2253.383,N.A.,0.8094252,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1021937,0.0007369,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.087644,N.A.,N.A.,N.A.,N.A.,0.1885264,0.0022613,11401.73
50.0,51.0,N.A.,0.7885485,N.A.,N.A.,0.0946499,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1168015,N.A.,N.A.,0.2045357,0.0359889,889.37158,0.0320096,0.3516611,2198.2373,0.024146,2253.1438,N.A.,0.7861611,0.0013297,0.0031447,N.A.,N.A.,N.A.,N.A.,N.A.,0.1326019,0.0112212,N.A.,0.0001126,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0654285,N.A.,N.A.,N.A.,N.A.,0.1913082,0.0027025,11399.002
51.0,52.0,N.A.,0.7551679,N.A.,N.A.,0.0762894,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1685426,N.A.,N.A.,0.2265124,0.0357669,887.41711,0.0397079,0.3432115,2198.3107,0.0283355,2252.8269,N.A.,0.7587676,N.A.,0.001913,N.A.,N.A.,N.A.,N.A.,N.A.,0.158835,0.0006553,N.A.,0.0002787,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.07955,N.A.,N.A.,N.A.,N.A.,0.1971272,0.0030559,11397.95
52.0,53.0,N.A.,0.7405581,N.A.,N.A.,0.1069652,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1524766,N.A.,N.A.,0.1936215,0.0379861,887.26568,0.0361023,0.3429655,2198.279,0.0305818,2252.634,N.A.,0.7852522,0.0006439,0.0019081,N.A.,N.A.,N.A.,N.A.,N.A.,0.1425489,0.0005661,N.A.,0.0003241,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0687564,N.A.,N.A.,N.A.,N.A.,0.2015109,0.0018767,11413.186
53.0,54.0,N.A.,0.7307491,N.A.,N.A.,0.1833626,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0858882,N.A.,N.A.,0.2039966,0.0377111,887.9649,0.0324525,0.3474868,2198.1882,0.0312107,2253.1716,N.A.,0.7888347,0.0004266,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1584264,N.A.,N.A.,9.6e-05,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0522156,N.A.,N.A.,N.A.,N.A.,0.1980652,0.0026193,11408.463
54.0,55.0,N.A.,0.7005425,N.A.,N.A.,0.1685749,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1308825,N.A.,N.A.,0.205153,0.0400896,886.09185,0.0291343,0.3534535,2198.0822,0.0361633,2252.8815,N.A.,0.700515,0.0009716,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2286209,0.0012693,N.A.,6.3e-05,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0685599,N.A.,N.A.,N.A.,N.A.,0.1954533,0.0022364,11431.337
55.0,56.0,N.A.,0.7312419,N.A.,N.A.,0.0891799,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1795781,N.A.,N.A.,0.1949282,0.038656,886.15918,0.0255333,0.3132856,2197.7941,0.029478,2252.9853,N.A.,0.8234322,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1036106,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0729571,N.A.,N.A.,N.A.,N.A.,0.1987415,0.0021596,11400.374
56.0,57.0,N.A.,0.761107,N.A.,N.A.,0.0691997,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1696932,N.A.,N.A.,0.2126959,0.0380815,886.11822,0.0264516,0.3710733,2198.0625,0.0317078,2252.811,N.A.,0.7401485,0.0013845,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1913242,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0671427,N.A.,N.A.,N.A.,N.A.,0.2043658,0.0020325,11402.33
57.0,58.0,N.A.,0.667791,N.A.,N.A.,0.1978577,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1343511,N.A.,N.A.,0.202164,0.0396194,886.0064,0.0240043,0.3322613,2197.7434,0.0402925,2252.7644,N.A.,0.7801607,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1649056,N.A.,N.A.,0.0002967,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0546368,N.A.,N.A.,N.A.,N.A.,0.2071269,0.0018362,11410.669
58.0,59.0,N.A.,0.68242,N.A.,N.A.,0.193242,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1243378,N.A.,N.A.,0.206466,0.040825,885.94738,0.0263079,0.3724421,2197.9187,0.0425582,2252.727,N.A.,0.8061534,0.0018514,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1459782,N.A.,N.A.,0.0002674,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0457494,N.A.,N.A.,N.A.,N.A.,0.2086892,0.0021541,11409.166
59.0,60.0,N.A.,0.6592114,N.A.,N.A.,0.21287,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1279185,N.A.,N.A.,0.1793991,0.0429028,885.72961,0.0241554,0.3575485,2197.7048,0.0429911,2252.6494,N.A.,0.7054187,0.0006606,0.0005076,N.A.,N.A.,N.A.,N.A.,N.A.,0.2440338,N.A.,N.A.,0.0051627,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0442163,N.A.,N.A.,N.A.,N.A.,0.2052787,0.0018988,11437.222
60.0,61.0,N.A.,0.6280083,N.A.,N.A.,0.2392954,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1326962,N.A.,N.A.,0.1758658,0.0450437,884.51623,0.0308491,0.3554819,2197.7648,0.0484281,2252.6787,N.A.,0.7324451,0.0024384,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2018209,0.0045469,N.A.,0.0019893,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0567591,N.A.,N.A.,N.A.,N.A.,0.199276,0.0026399,11412.349
61.0,62.0,N.A.,0.6402213,N.A.,N.A.,0.2202712,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1395074,N.A.,N.A.,0.1912507,0.0423742,884.4284,0.0267783,0.3550226,2197.7563,0.048522,2252.6525,N.A.,0.6985986,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2237319,0.0008055,N.A.,0.0062243,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0706395,N.A.,N.A.,N.A.,N.A.,0.2028531,0.0033217,11401.984
62.0,63.0,N.A.,0.5209502,N.A.,N.A.,0.459875,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0191747,N.A.,N.A.,0.2009924,0.0463753,883.26916,0.0260399,0.3509905,2197.852,0.0683737,2252.5822,N.A.,0.8031358,0.0020973,0.0052741,N.A.,N.A.,N.A.,N.A.,N.A.,0.1664309,0.0008403,N.A.,0.0051289,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0170923,N.A.,N.A.,N.A.,N.A.,0.1987981,0.0016133,11408.166
63.0,64.0,N.A.,0.5669172,N.A.,N.A.,0.337523,0.0027281,N.A.,N.A.,N.A.,N.A.,N.A.,0.0928315,N.A.,N.A.,0.1891581,0.0510891,884.92065,0.0400623,0.311045,2198.2756,0.0584423,2252.7434,N.A.,0.7227307,0.0096484,0.0008277,N.A.,N.A.,N.A.,N.A.,N.A.,0.1793672,0.006439,N.A.,0.011022,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0699646,N.A.,N.A.,N.A.,N.A.,0.1776443,0.0021269,11414.036
64.0,65.0,N.A.,0.4840651,N.A.,N.A.,0.5084793,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0074554,N.A.,N.A.,0.185193,0.0481313,883.10559,0.0322627,0.3231491,2197.5659,0.0734954,2252.4025,N.A.,0.7979868,0.0096209,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1649375,0.0028887,N.A.,0.02172,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0028458,N.A.,N.A.,N.A.,N.A.,0.1960648,0.0015956,11431.41
65.0,66.0,N.A.,0.553157,N.A.,N.A.,0.4121878,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0346551,N.A.,N.A.,0.1791754,0.0456242,883.08868,0.02734,0.3398168,2197.8303,0.0577124,2252.4724,N.A.,0.7786017,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1860221,0.0015469,N.A.,0.0063453,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0274838,N.A.,N.A.,N.A.,N.A.,0.2007306,0.0015406,11440.979
66.0,67.0,N.A.,0.553231,N.A.,N.A.,0.4103099,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.036459,N.A.,N.A.,0.1592328,0.0460825,884.16046,0.029934,0.3297122,2197.75,0.0578972,2252.4948,N.A.,0.7747414,0.0011047,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1685529,0.003997,N.A.,0.0016519,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0499518,N.A.,N.A.,N.A.,N.A.,0.1988624,0.0018741,11403.293
67.0,68.0,N.A.,0.5656853,N.A.,N.A.,0.3830766,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0512379,N.A.,N.A.,0.1648308,0.045312,884.05377,0.0257531,0.3249313,2197.8352,0.0567951,2252.4792,N.A.,0.7556207,0.0002957,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1753917,0.0017537,N.A.,0.0003165,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0666214,N.A.,N.A.,N.A.,N.A.,0.1958057,0.0021123,11403.747
68.0,69.0,N.A.,0.5618761,N.A.,N.A.,0.3669172,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0712065,N.A.,N.A.,0.1683539,0.0459021,882.92553,0.0234052,0.3032405,2198.0432,0.0540977,2252.3439,N.A.,0.7833024,0.0010772,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1344679,N.A.,N.A.,0.0009414,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0802109,N.A.,N.A.,N.A.,N.A.,0.1964574,0.0043599,11388.336
69.0,70.0,N.A.,0.5383467,N.A.,N.A.,0.4383667,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0232865,N.A.,N.A.,0.1768063,0.0459677,882.86303,0.0242543,0.3258786,2197.8137,0.0651887,2252.3664,N.A.,0.7662233,0.002455,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1606514,0.0068123,N.A.,0.0021125,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0617453,N.A.,N.A.,N.A.,N.A.,0.1926494,0.0019148,11398.016
70.0,71.0,N.A.,0.5119959,N.A.,N.A.,0.4866963,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0013077,N.A.,N.A.,0.1833279,0.0475655,882.01336,0.0276035,0.3580413,2197.8254,0.0732311,2252.3032,N.A.,0.746459,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2074766,0.0046596,N.A.,0.0169282,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0244763,N.A.,N.A.,N.A.,N.A.,0.1943222,0.0018994,11438.485
71.0,72.0,N.A.,0.5363664,N.A.,N.A.,0.4384584,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.025175,N.A.,N.A.,0.1920882,0.042783,882.86792,0.0282785,0.3472425,2197.5954,0.0628097,2252.3142,N.A.,0.7345511,0.0008134,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2162976,N.A.,N.A.,0.0175701,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0307676,N.A.,N.A.,N.A.,N.A.,0.1950597,0.0017226,11450.839
72.0,73.0,N.A.,0.5451309,N.A.,N.A.,0.4272576,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0276114,N.A.,N.A.,0.1912264,0.0445669,882.13574,0.0392366,0.3757699,2197.7605,0.0657936,2252.228,N.A.,0.7351853,0.0007595,0.0053757,N.A.,N.A.,N.A.,N.A.,N.A.,0.2062019,N.A.,N.A.,0.0108151,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0416621,N.A.,N.A.,N.A.,N.A.,0.1938879,0.0025609,11415.49
73.0,74.0,N.A.,0.4564932,N.A.,N.A.,0.5319253,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0115814,N.A.,N.A.,0.1933874,0.0438777,880.61114,0.0224143,0.3232422,2196.6027,0.0836805,2252.0322,N.A.,0.7682735,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1677568,0.0004641,N.A.,0.0050476,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0584579,N.A.,N.A.,N.A.,N.A.,0.1938216,0.0042396,11418.239
74.0,75.0,N.A.,0.5192233,N.A.,N.A.,0.4565613,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0242152,N.A.,N.A.,0.2095137,0.0440362,880.17865,0.0226337,0.3625654,2197.4052,0.0736167,2252.1035,N.A.,0.7743439,N.A.,0.004128,N.A.,N.A.,N.A.,N.A.,N.A.,0.1631137,0.0010799,N.A.,0.0088227,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0485115,N.A.,N.A.,N.A.,N.A.,0.192893,0.0026902,11415.847
75.0,76.0,N.A.,0.5347192,N.A.,N.A.,0.4340938,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0311869,N.A.,N.A.,0.1791455,0.0450336,881.27673,0.0214876,0.3275911,2197.6721,0.0647715,2252.0859,N.A.,0.7591627,N.A.,0.0010318,N.A.,N.A.,N.A.,N.A.,N.A.,0.1777433,0.000374,N.A.,0.006326,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0553619,N.A.,N.A.,N.A.,N.A.,0.1911133,0.0014743,11443.954
76.0,77.0,N.A.,0.4372444,N.A.,N.A.,0.5531996,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0095558,N.A.,N.A.,0.1709224,0.0461636,880.62158,0.0182737,0.2590294,2197.4699,0.0762449,2252.0664,N.A.,0.7801728,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1532861,0.0008856,N.A.,0.0052901,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0603652,N.A.,N.A.,N.A.,N.A.,0.1884673,0.0023014,11429.666
