GSWA TSG Summary Mineral Log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,28.0,0.0021121,N.A.,0.0184625,0.0028065,0.2877863,0.0169608,0.0513868,0.0138493,N.A.,0.0560656,N.A.,0.0860027,N.A.,0.4645669,0.1171097,0.0333565,921.05456,0.0685783,0.0127765,2182.5573,0.0196139,2254.0473,N.A.,0.1069057,N.A.,0.4952173,N.A.,0.0039457,0.0005016,N.A.,0.0108983,N.A.,0.0801024,N.A.,0.1678285,0.045524,0.04474,0.0127295,N.A.,0.0085189,N.A.,0.0096646,N.A.,N.A.,N.A.,0.0134228,0.0513176,0.0027372,11438.659
28.0,29.0,N.A.,N.A.,0.0169046,0.0068539,0.4324696,0.0629985,0.0323925,0.0527026,N.A.,0.040557,0.0031396,0.1274915,N.A.,0.2244897,0.1235635,0.0352803,916.46698,0.078425,0.0103003,2186.6396,0.0247613,2254.6406,N.A.,0.1432361,0.004368,0.3825076,N.A.,0.0029286,0.0032659,N.A.,0.0088098,N.A.,0.0667183,N.A.,0.2437007,0.0605666,0.0058826,0.0383166,N.A.,0.0070756,N.A.,0.0209269,N.A.,N.A.,N.A.,0.0116959,0.05007,0.0041853,11411.825
29.0,30.0,N.A.,N.A.,0.0037834,0.0063901,0.633842,0.0390643,0.0106571,0.0023679,N.A.,0.0013956,0.0014635,0.2559906,N.A.,0.045045,0.1216678,0.0390609,916.01513,0.0398932,0.0109427,2176.5918,0.0414252,2254.7072,N.A.,0.3107304,0.0080015,0.3058235,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0021455,N.A.,0.2411275,0.0127967,0.0015225,0.007074,N.A.,N.A.,N.A.,0.110778,N.A.,N.A.,N.A.,N.A.,0.0874226,0.0103598,11362.918
30.0,31.0,N.A.,N.A.,N.A.,0.0058893,0.7899314,0.0169552,0.0060001,0.0023911,N.A.,N.A.,N.A.,0.1788326,N.A.,N.A.,0.1475108,0.036451,915.72869,0.0274398,0.0083247,2178.8491,0.0551802,2254.8579,N.A.,0.3804597,N.A.,0.275125,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3007562,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0436589,N.A.,N.A.,N.A.,N.A.,0.1023088,0.0078333,11370.484
31.0,32.0,N.A.,N.A.,N.A.,0.0032404,0.751561,0.0148142,0.0177626,0.0018688,N.A.,N.A.,N.A.,0.2093243,0.0014284,N.A.,0.1479616,0.0357263,918.01269,0.0348386,0.0089565,2184.7836,0.0498228,2254.81,N.A.,0.323164,0.0006537,0.4622872,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1596091,N.A.,N.A.,0.0016592,N.A.,N.A.,N.A.,0.0526265,N.A.,N.A.,N.A.,N.A.,0.0937622,0.0120161,11376.178
32.0,33.0,N.A.,N.A.,N.A.,0.0053371,0.7495888,0.0346512,0.0267701,0.0126023,N.A.,0.0083324,0.0075884,0.135726,0.0015462,0.0178571,0.1683303,0.0297411,923.43695,0.0458521,0.0096806,2190.3886,0.0341684,2255.5373,N.A.,0.2916834,N.A.,0.513689,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1313534,0.0054958,0.0029764,0.006068,N.A.,N.A.,N.A.,0.0487337,N.A.,N.A.,N.A.,N.A.,0.07901,0.0049242,11371.831
33.0,34.0,N.A.,N.A.,N.A.,0.0064632,0.8023362,0.0248259,0.0178776,0.0167472,N.A.,0.005462,N.A.,0.1171556,0.0012579,0.007874,0.1512676,0.0325194,924.19989,0.0463744,0.009739,2186.771,0.0467474,2255.0625,N.A.,0.2786922,N.A.,0.4814389,N.A.,0.0007515,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1885157,0.0049906,0.0050051,0.0137831,N.A.,N.A.,N.A.,0.0268225,N.A.,N.A.,N.A.,N.A.,0.0690859,0.0050058,11407.179
34.0,35.0,N.A.,N.A.,N.A.,0.0093402,0.7807164,0.0160557,0.0144028,0.0061768,N.A.,0.0043675,0.0022329,0.1391844,N.A.,0.0275229,0.1509392,0.0305212,928.05511,0.0434219,0.0110053,2190.2587,0.0320812,2255.5195,N.A.,0.1803488,N.A.,0.543464,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2302835,0.0015877,0.0085662,0.0013038,N.A.,N.A.,N.A.,0.0344458,N.A.,N.A.,N.A.,N.A.,0.0495196,0.0028845,11399.89
35.0,36.0,N.A.,N.A.,N.A.,0.002086,0.8529843,0.0050097,0.0064265,0.0051297,N.A.,0.001753,0.0015274,0.125083,N.A.,N.A.,0.1482246,0.0362811,918.02417,0.0322291,0.0082752,2180.5837,0.0562646,2255.1169,N.A.,0.3092659,0.0034062,0.412173,N.A.,0.0005486,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2555601,N.A.,N.A.,0.0068392,N.A.,N.A.,N.A.,0.0122067,N.A.,N.A.,N.A.,N.A.,0.0912444,0.0065236,11387.293
36.0,37.0,N.A.,N.A.,N.A.,N.A.,0.8422485,0.0163402,0.0233122,0.0079691,N.A.,0.00577,N.A.,0.0614773,0.0015601,0.0413223,0.1310407,0.0398206,921.12133,0.0442054,0.0095071,2187.3095,0.051866,2256.0783,N.A.,0.1525912,N.A.,0.5446853,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2744219,0.0091126,0.002064,0.0026245,N.A.,N.A.,N.A.,0.0145002,N.A.,N.A.,N.A.,N.A.,0.0527191,0.0039159,11415.098
37.0,38.0,N.A.,N.A.,0.0044617,0.0039623,0.6053026,0.0362528,0.0226359,0.0083333,N.A.,0.0218954,N.A.,0.230489,N.A.,0.0666666,0.1124621,0.0470584,914.63861,0.0531882,0.0113014,2182.3659,0.0474618,2255.6455,N.A.,0.2243161,N.A.,0.4208317,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0144449,N.A.,0.233161,0.0163019,0.0013105,0.0051201,N.A.,0.0040785,N.A.,0.0804348,N.A.,N.A.,N.A.,N.A.,0.060764,0.0043469,11369.079
38.0,39.0,N.A.,N.A.,N.A.,0.0067807,0.7693824,0.0227574,0.0180734,0.0104167,N.A.,0.0132979,N.A.,0.1592912,N.A.,N.A.,0.161225,0.0319292,921.15667,0.0448181,0.0076832,2184.6823,0.0468552,2256.2297,N.A.,0.2784205,N.A.,0.4971524,N.A.,N.A.,0.0034041,N.A.,N.A.,N.A.,N.A.,N.A.,0.1901026,0.0040375,N.A.,0.0037624,N.A.,N.A.,N.A.,0.0231202,N.A.,N.A.,N.A.,N.A.,0.075201,0.0055576,11395.213
39.0,40.0,N.A.,N.A.,0.0095736,0.0040823,0.6548025,0.0177389,0.0567143,0.0300663,N.A.,0.0564066,N.A.,0.122153,N.A.,0.048462099999999994,0.1568536,0.0285815,935.31024,0.0509669,0.0086482,2189.6491,0.0276273,2255.6589,N.A.,0.1544286,0.0032401,0.6690522,N.A.,0.0275682,N.A.,N.A.,N.A.,N.A.,0.0011727,N.A.,0.1036166,0.0079322,0.0064525,0.0163996,N.A.,0.0016048,N.A.,0.008532,N.A.,N.A.,N.A.,N.A.,0.0509974,0.0038193,11423.962
40.0,41.0,N.A.,N.A.,N.A.,0.003712,0.5453841,0.0127275,0.0276912,0.0186106,N.A.,0.0576663,N.A.,0.1429657,0.002354,0.1888882,0.1481955,0.030163,941.38079,0.0484084,0.010231,2190.8593,0.0214092,2256.5083,N.A.,0.0644318,N.A.,0.7382186,0.0003068,0.0144373,0.0016787,N.A.,N.A.,N.A.,0.0117702,0.0013802,0.10597,0.0088119,0.0199654,0.0169535,N.A.,0.0001569,N.A.,0.0159181,N.A.,N.A.,N.A.,N.A.,0.0313427,0.0054523,11425.268
41.0,42.0,N.A.,N.A.,0.0161288,N.A.,0.5711692,0.0143117,0.0389841,0.0233181,N.A.,0.0464545,0.0014631,0.1336986,N.A.,0.1544715,0.1458224,0.0351174,933.82324,0.0543015,0.0087969,2189.5632,0.0251127,2255.2653,N.A.,0.0069062,N.A.,0.6977711,N.A.,0.0201325,0.0057981,N.A.,N.A.,N.A.,0.0147102,0.0008614,0.1874866,0.0198384,0.0094528,0.0195027,N.A.,0.0004863,N.A.,0.017053,N.A.,N.A.,N.A.,N.A.,0.0185124,0.0040103,11419.727
42.0,43.0,N.A.,N.A.,0.0069154,0.0030394,0.6685797,0.0238178,0.0396839,0.0109132,N.A.,0.0154427,N.A.,0.1727841,N.A.,0.0588235,0.1427291,0.0358987,925.84405,0.0499713,0.0099874,2188.6816,0.0337104,2255.8435,N.A.,0.2085944,N.A.,0.4541826,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0213681,N.A.,0.2496286,0.0103482,N.A.,0.0156148,N.A.,0.0010208,N.A.,0.0314901,N.A.,N.A.,N.A.,0.0077519,0.0576217,0.00566,11412.661
43.0,44.0,0.0021527,N.A.,0.0200044,N.A.,0.6572763,0.0205674,0.0167061,0.0249155,N.A.,0.0359303,0.0069178,0.1321957,N.A.,0.0833333,0.1315541,0.0380045,927.76538,0.0514485,0.010599,2184.8903,0.0355025,2256.0588,N.A.,0.2467999,N.A.,0.4282925,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0401433,N.A.,0.1937301,0.027737,0.0075634,0.0236229,N.A.,0.0111856,N.A.,0.020925,N.A.,N.A.,N.A.,N.A.,0.0677763,0.004509,11408.986
