GSWA TSG Summary Mineral Log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,50.0,N.A.,N.A.,N.A.,N.A.,0.8816829,0.0077186,N.A.,N.A.,N.A.,N.A.,N.A.,0.1105984,N.A.,N.A.,0.1662143,0.036927,913.56292,0.0076115,0.007019,2190.8862,0.0708511,2253.4245,N.A.,0.4572099,0.0219322,0.03092,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3741856,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.115752,N.A.,N.A.,N.A.,N.A.,0.1234312,0.0138152,11377.557
50.0,51.0,N.A.,N.A.,N.A.,N.A.,0.9877736,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0122263,N.A.,N.A.,0.1731002,0.0480954,914.79766,0.0016454,0.002215,2211.5954,0.0949069,2253.5029,N.A.,0.5094122,0.0300665,0.2164802,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.099326,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1447149,N.A.,N.A.,N.A.,N.A.,0.12692,0.0057227,11370.204
51.0,52.0,N.A.,N.A.,N.A.,N.A.,0.9813162,0.0025081,N.A.,N.A.,N.A.,N.A.,N.A.,0.0161756,N.A.,N.A.,0.1703978,0.0453531,913.71771,0.0016748,0.0023185,2202.6623,0.0811682,2253.4426,N.A.,0.4845047,0.064513,0.1129224,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2670222,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0710375,N.A.,N.A.,N.A.,N.A.,0.1228637,0.005558,11382.71
52.0,53.0,N.A.,N.A.,N.A.,N.A.,0.994166,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0058339,N.A.,N.A.,0.1632845,0.0491026,913.1444,0.0017078,0.0022672,2209.333,0.0892741,2253.3913,N.A.,0.4932643,0.1165915,0.0204777,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3696663,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1214254,0.0035053,11401.715
53.0,54.0,N.A.,0.002666,N.A.,N.A.,0.9823374,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0149965,N.A.,N.A.,0.1620854,0.0509126,912.8327,0.0025075,0.0022994,2204.7558,0.090725,2253.6943,N.A.,0.5177376,0.030488,0.0550303,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3657206,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0295027,0.0015205,N.A.,N.A.,N.A.,0.1354547,0.0045413,11384.985
54.0,55.0,N.A.,N.A.,N.A.,N.A.,0.8884697,N.A.,0.0064937,N.A.,N.A.,0.0101685,N.A.,0.0948679,N.A.,N.A.,0.1801587,0.0505333,913.56018,0.0106131,0.0029152,2192.267,0.0754297,2253.7497,N.A.,0.3953159,0.0173777,0.1666145,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3020039,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1186878,N.A.,N.A.,N.A.,N.A.,0.1159433,0.0112764,11371.247
55.0,56.0,N.A.,N.A.,N.A.,N.A.,0.9814338,0.0017772,N.A.,N.A.,N.A.,N.A.,N.A.,0.0167889,N.A.,N.A.,0.174685,0.0510392,915.04321,0.0034729,0.002206,2196.2897,0.0892445,2253.6647,N.A.,0.5465796,0.0056512,0.0248809,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3286571,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.094231,N.A.,N.A.,N.A.,N.A.,0.1426935,0.0061731,11363.334
56.0,57.0,N.A.,N.A.,N.A.,N.A.,0.998153,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0018469,N.A.,N.A.,0.1728241,0.0492789,914.92694,0.0014555,0.0021067,2196.3012,0.0772813,2253.4716,N.A.,0.5403312,0.0021922,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3921766,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0652998,N.A.,N.A.,N.A.,N.A.,0.1444066,0.005591,11363.516
57.0,58.0,N.A.,N.A.,N.A.,N.A.,0.9825323,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0174676,N.A.,N.A.,0.1569136,0.0509521,915.30651,0.0016226,0.0022254,2189.6626,0.0635674,2253.3791,N.A.,0.4263228,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.567691,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.005986,N.A.,N.A.,N.A.,N.A.,0.1100383,0.0056552,11421.706
58.0,59.0,N.A.,N.A.,N.A.,N.A.,0.9640775,0.0013528,N.A.,N.A.,N.A.,0.0013628,N.A.,0.0332067,N.A.,N.A.,0.153117,0.0541028,913.13562,0.0016829,0.0026303,2180.8344,0.0491801,2253.2771,N.A.,0.5015128,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4550465,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0434405,N.A.,N.A.,N.A.,N.A.,0.1347408,0.0057361,11388.128
59.0,60.0,N.A.,N.A.,N.A.,N.A.,0.9493038,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0506961,N.A.,N.A.,0.1656116,0.0513544,913.69934,0.0017385,0.0025055,2185.217,0.0507752,2253.1457,N.A.,0.5101018,0.0014711,0.0041462,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4132768,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0710038,N.A.,N.A.,N.A.,N.A.,0.1385253,0.0067506,11388.044
60.0,61.0,N.A.,N.A.,N.A.,N.A.,0.9527723,0.0018811,N.A.,N.A.,N.A.,N.A.,N.A.,0.0453465,N.A.,N.A.,0.1671244,0.0508032,912.09594,0.0016005,0.0023806,2188.1428,0.0538479,2252.9746,N.A.,0.5678893,N.A.,0.0036149,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3460297,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.082466,N.A.,N.A.,N.A.,N.A.,0.158394,0.006137,11360.445
61.0,62.0,N.A.,N.A.,N.A.,N.A.,0.9282658,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0717341,N.A.,N.A.,0.1630632,0.0488033,914.10119,0.001913,0.0026865,2182.5739,0.0477668,2252.8461,N.A.,0.5436018,N.A.,0.0144587,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4059456,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0359937,N.A.,N.A.,N.A.,N.A.,0.1527553,0.0066784,11364.779
62.0,63.0,N.A.,N.A.,N.A.,N.A.,0.9178008,0.0028679,N.A.,N.A.,N.A.,N.A.,N.A.,0.0793312,N.A.,N.A.,0.1632953,0.0482458,913.05993,0.0019131,0.0030409,2182.1738,0.0426347,2253.0053,N.A.,0.4686704,0.0227138,0.027885,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4522112,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0285193,N.A.,N.A.,N.A.,N.A.,0.1191831,0.006363,11384.717
63.0,64.0,N.A.,N.A.,N.A.,N.A.,0.9340564,0.0032582,N.A.,N.A.,N.A.,N.A.,N.A.,0.0626852,N.A.,N.A.,0.1619128,N.A.,N.A.,0.0020579,0.0033985,2178.8286,0.0388689,2252.9585,N.A.,0.4570645,0.0564279,0.17477,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.2802665,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0314709,N.A.,N.A.,N.A.,N.A.,0.111541,0.0066788,11368.147
64.0,65.0,N.A.,N.A.,N.A.,N.A.,0.9426555,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0573444,N.A.,N.A.,0.1716229,0.0518741,912.46557,0.0017907,0.0027748,2176.7651,0.0443836,2252.8493,N.A.,0.447023,0.0454273,0.0747663,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4018326,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0309505,N.A.,N.A.,N.A.,N.A.,0.1095788,0.0062686,11374.774
65.0,66.0,N.A.,N.A.,N.A.,N.A.,0.9450194,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0549805,N.A.,N.A.,0.1642725,0.0623309,919.73431,0.0017344,0.0023037,2189.3952,0.0591919,2252.9677,N.A.,0.415717,0.0286367,0.0070736,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.5372785,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.011294,N.A.,N.A.,N.A.,N.A.,0.1026791,0.0046725,11386.897
66.0,67.0,N.A.,N.A.,N.A.,N.A.,0.9486565,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0513434,N.A.,N.A.,0.1721313,0.054858,914.45587,0.0040591,0.003372,2184.6706,0.0476596,2253.1977,N.A.,0.4618698,0.0839064,0.0886836,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3333416,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0321984,N.A.,N.A.,N.A.,N.A.,0.1114595,0.0060225,11384.109
67.0,68.0,N.A.,N.A.,N.A.,N.A.,0.9455863,0.002715,N.A.,N.A.,N.A.,N.A.,N.A.,0.0516985,N.A.,N.A.,0.1696998,0.050284,914.00647,0.0016808,0.0028753,2192.1284,0.0581498,2253.1008,N.A.,0.5131245,0.03659,0.009203,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4189526,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0221296,N.A.,N.A.,N.A.,N.A.,0.1444778,0.0079518,11369.33
68.0,69.0,N.A.,N.A.,N.A.,N.A.,0.9583976,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0416022,N.A.,N.A.,0.1738187,0.0542806,915.11468,0.0015618,0.0019622,2195.2404,0.0693679,2252.9841,N.A.,0.4966117,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4905059,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0128823,N.A.,N.A.,N.A.,N.A.,0.1522593,0.0063917,11396.719
69.0,70.0,N.A.,N.A.,N.A.,N.A.,0.9522631,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0477368,N.A.,N.A.,0.1832007,0.0506201,913.57708,0.0015691,0.0020684,2200.0537,0.0717428,2252.9641,N.A.,0.5040577,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4419505,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0539917,N.A.,N.A.,N.A.,N.A.,0.153056,0.0070848,11389.546
70.0,71.0,N.A.,N.A.,N.A.,N.A.,0.9540609,0.0014653,N.A.,N.A.,N.A.,N.A.,N.A.,0.0444736,N.A.,N.A.,0.1777616,0.0493376,912.64117,0.0018612,0.0022465,2200.1814,0.0776501,2252.9086,N.A.,0.5639064,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3010701,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1350234,N.A.,N.A.,N.A.,N.A.,0.1655177,0.0062477,11378.785
71.0,72.0,N.A.,N.A.,N.A.,N.A.,0.9517777,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0482222,N.A.,N.A.,0.178299,0.0506257,912.51434,0.0017107,0.002361,2203.2148,0.076606,2252.8645,N.A.,0.5225207,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4314368,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0460424,N.A.,N.A.,N.A.,N.A.,0.1569311,0.0059177,11402.605
72.0,73.0,N.A.,N.A.,N.A.,N.A.,0.9566652,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0433347,N.A.,N.A.,0.1780771,0.0485516,912.31707,0.0016723,0.0022906,2207.6152,0.0735563,2252.9316,N.A.,0.541885,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3391263,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1189885,N.A.,N.A.,N.A.,N.A.,0.1577722,0.005619,11389.661
73.0,74.0,N.A.,N.A.,N.A.,N.A.,0.9516859,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0483141,N.A.,N.A.,0.1751806,0.0500448,912.5252,0.0018738,0.0027459,2197.27,0.0785165,2252.9414,N.A.,0.5171997,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4416567,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0411435,N.A.,N.A.,N.A.,N.A.,0.1573944,0.0050821,11402.104
74.0,75.0,N.A.,N.A.,N.A.,N.A.,0.9380482,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0619517,N.A.,N.A.,0.1830524,0.050761,912.24664,0.0025833,0.002621,2200.3393,0.0783197,2252.8881,N.A.,0.5470953,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3502405,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.102664,N.A.,N.A.,N.A.,N.A.,0.1614143,0.0071172,11382.465
75.0,76.0,N.A.,N.A.,N.A.,N.A.,0.928444,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0715559,N.A.,N.A.,0.1824732,0.0521041,912.6875,0.0021755,0.0023598,2201.8154,0.0806884,2252.811,N.A.,0.548246,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.333288,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1184658,N.A.,N.A.,N.A.,N.A.,0.1630888,0.0065892,11379.828
76.0,77.0,N.A.,N.A.,N.A.,N.A.,0.9189257,0.0018906,N.A.,N.A.,N.A.,N.A.,N.A.,0.0791836,N.A.,N.A.,0.1942107,0.0535586,912.46191,0.0032677,0.0025651,2204.2065,0.0745101,2252.861,N.A.,0.5489077,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.3182451,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1328471,N.A.,N.A.,N.A.,N.A.,0.1624155,0.0062711,11383.17
77.0,78.0,N.A.,N.A.,N.A.,N.A.,0.9038209,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.096179,N.A.,N.A.,0.1708528,0.0507366,911.87158,0.0023059,0.0025014,2199.7702,0.0711996,2252.9055,N.A.,0.5025699,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4429304,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0544996,N.A.,N.A.,N.A.,N.A.,0.1562808,0.0071044,11389.791
78.0,79.0,N.A.,N.A.,N.A.,N.A.,0.9606778,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0393221,N.A.,N.A.,0.1723908,0.0513927,913.67254,0.0017856,0.0027269,2204.4077,0.0726449,2252.8855,N.A.,0.4943589,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4723745,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0332664,N.A.,N.A.,N.A.,N.A.,0.1559381,0.0057997,11400.66
79.0,80.0,N.A.,N.A.,N.A.,N.A.,0.9873966,0.0016499,N.A.,N.A.,N.A.,N.A.,N.A.,0.0109534,N.A.,N.A.,0.1836139,0.0495459,911.14691,0.0020091,0.0027414,2211.4585,0.0724221,2252.8938,N.A.,0.4725694,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.5226323,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0047981,N.A.,N.A.,N.A.,N.A.,0.1472054,0.0058286,11411.052
80.0,81.0,N.A.,N.A.,N.A.,N.A.,0.9863339,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.013666,N.A.,N.A.,0.1918839,0.0487002,913.28076,0.0020287,0.0026982,2219.2812,0.0825797,2252.8967,N.A.,0.5691444,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.320256,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.1105995,N.A.,N.A.,N.A.,N.A.,0.1675134,0.0066536,11382.444
81.0,82.0,N.A.,N.A.,N.A.,N.A.,0.9915835,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0084164,N.A.,N.A.,0.1959095,0.0531437,911.20111,0.0026443,0.003618,2220.0349,0.0873016,2252.8601,N.A.,0.5040175,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.4632551,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0327273,N.A.,N.A.,N.A.,N.A.,0.1592942,0.0060116,11406.402
